Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
SAI,Ferrari,16.0,102.60400000000001,2.0,HARD,1.0,11.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.420223693220727
SAI,Ferrari,45.0,102.93900000000001,3.0,HARD,4.0,8.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.49669025336681
ALO,Aston Martin,21.0,104.378,2.0,HARD,5.0,11.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.825154074412232
ALO,Aston Martin,44.0,103.98200000000001,3.0,HARD,1.0,9.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.734763752567908
STR,Aston Martin,10.0,102.58000000000001,2.0,HARD,6.0,15.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.414745491896827
STR,Aston Martin,35.0,105.7,3.0,HARD,5.0,15.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,24.12691166400365
ALB,Williams,9.0,102.71100000000001,2.0,HARD,4.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.444647340789775
ALB,Williams,32.0,103.771,3.0,HARD,1.0,17.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.686601232595297
BOT,Alfa Romeo,10.0,103.44300000000001,2.0,HARD,6.0,16.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.611732481168684
BOT,Alfa Romeo,41.0,105.01,3.0,HARD,4.0,13.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.969413375941567
RIC,AlphaTauri,19.0,104.503,2.0,HARD,4.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.853686372974206
RIC,AlphaTauri,30.0,102.80900000000001,3.0,MEDIUM,4.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.467016662862363
HUL,Haas F1 Team,17.0,104.661,2.0,HARD,4.0,15.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.88975119835654
HUL,Haas F1 Team,39.0,103.179,3.0,HARD,6.0,16.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.551472266605796
TSU,AlphaTauri,10.0,108.197,2.0,HARD,4.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,24.696872860077608
TSU,AlphaTauri,45.0,102.64,3.0,MEDIUM,1.0,16.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.42844099520657
ZHO,Alfa Romeo,11.0,109.938,2.0,HARD,6.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,25.094270714448754
ZHO,Alfa Romeo,39.0,106.894,3.0,HARD,6.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,24.39945217986761
MAG,Haas F1 Team,15.0,104.286,2.0,HARD,4.0,17.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.80415430267062
MAG,Haas F1 Team,42.0,103.525,3.0,HARD,6.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.630449669025335
SAR,Williams,14.0,105.893,2.0,HARD,4.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,24.170965532983335
SAR,Williams,35.0,102.497,3.0,HARD,1.0,18.0,2023,Hungary,False,12,4.381,2,4.0,3.0,4.0,3,3,5,3,23.395800045651676
VER,Red Bull Racing,15.0,123.986,2.0,MEDIUM,1.0,2.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.702170188463736
VER,Red Bull Racing,31.0,123.58500000000001,3.0,SOFT,1.0,1.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.644917190177043
PER,Red Bull Racing,14.0,126.242,2.0,MEDIUM,1.0,2.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.024271844660195
PER,Red Bull Racing,30.0,124.522,3.0,SOFT,1.0,2.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.778697886921762
LEC,Ferrari,14.0,125.902,2.0,MEDIUM,1.0,3.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.97572815533981
LEC,Ferrari,29.0,123.88100000000001,3.0,SOFT,1.0,3.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.68717875499715
HAM,Mercedes,13.0,125.71600000000001,2.0,MEDIUM,1.0,4.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.94917190177042
HAM,Mercedes,28.0,123.721,3.0,SOFT,1.0,5.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.664334665905198
HAM,Mercedes,43.0,129.56400000000002,4.0,MEDIUM,1.0,4.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.498572244431756
ALO,Aston Martin,11.0,128.573,2.0,MEDIUM,1.0,9.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.357081667618505
ALO,Aston Martin,30.0,126.152,3.0,SOFT,1.0,5.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.011422044545974
RUS,Mercedes,23.0,128.989,2.0,SOFT,1.0,15.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.416476299257567
NOR,McLaren,6.0,129.109,2.0,HARD,1.0,17.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.43360936607653
NOR,McLaren,18.0,126.24400000000001,3.0,SOFT,1.0,19.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.024557395773847
OCO,Alpine,7.0,126.224,2.0,MEDIUM,1.0,17.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.021701884637352
OCO,Alpine,26.0,125.35400000000001,3.0,SOFT,1.0,12.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.89748715019989
STR,Aston Martin,21.0,133.65,2.0,SOFT,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,19.081953169617364
TSU,AlphaTauri,10.0,126.819,2.0,MEDIUM,1.0,11.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.106653340948032
TSU,AlphaTauri,25.0,126.71600000000001,3.0,SOFT,1.0,11.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.09194745859509
GAS,Alpine,24.0,129.405,2.0,MEDIUM,1.0,17.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.475870930896633
BOT,Alfa Romeo,7.0,126.796,2.0,MEDIUM,1.0,19.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.103369503141064
BOT,Alfa Romeo,25.0,124.85300000000001,3.0,MEDIUM,1.0,15.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.82595659623073
ZHO,Alfa Romeo,8.0,127.212,2.0,MEDIUM,1.0,19.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.162764134780126
ZHO,Alfa Romeo,26.0,126.22900000000001,3.0,SOFT,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.022415762421478
ALB,Williams,8.0,127.31,2.0,MEDIUM,1.0,13.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.176756139348946
ALB,Williams,24.0,126.441,3.0,MEDIUM,1.0,15.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.052684180468304
ALB,Williams,34.0,125.48800000000001,4.0,SOFT,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.916619074814395
MAG,Haas F1 Team,6.0,126.55600000000001,2.0,MEDIUM,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.069103369503143
MAG,Haas F1 Team,26.0,125.61500000000001,3.0,MEDIUM,1.0,14.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.934751570531127
RIC,AlphaTauri,6.0,127.33800000000001,2.0,MEDIUM,1.0,19.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.180753854940036
RIC,AlphaTauri,23.0,129.835,3.0,MEDIUM,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.53726442033124
SAR,Williams,9.0,127.06800000000001,2.0,MEDIUM,1.0,19.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.142204454597376
SAR,Williams,25.0,125.126,3.0,MEDIUM,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.86493432324386
SAR,Williams,35.0,124.47800000000001,4.0,SOFT,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,17.772415762421474
HUL,Haas F1 Team,13.0,127.04400000000001,2.0,SOFT,1.0,19.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.138777841233583
HUL,Haas F1 Team,25.0,127.74600000000001,3.0,SOFT,1.0,17.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.239006282124503
SAI,Ferrari,8.0,126.929,2.0,MEDIUM,1.0,18.0,2023,Belgium,False,13,7.004,4,4.0,4.0,3.0,3,5,2,5,18.122358652198745
VER,Red Bull Racing,12.0,98.034,3.0,SOFT,1.0,2.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.01807936135243
VER,Red Bull Racing,50.0,92.004,4.0,SOFT,2.0,1.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.602254050246536
GAS,Alpine,12.0,98.13600000000001,3.0,SOFT,1.0,3.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.042028645221883
GAS,Alpine,47.0,99.375,4.0,SOFT,1.0,5.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.33294200516553
PER,Red Bull Racing,13.0,98.17500000000001,3.0,SOFT,1.0,1.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.05118572434844
PER,Red Bull Racing,46.0,93.107,4.0,SOFT,2.0,4.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.86123503169758
ALO,Aston Martin,11.0,100.06500000000001,3.0,SOFT,1.0,6.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.49495186663536
ALO,Aston Martin,49.0,98.405,4.0,SOFT,3.0,6.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.105189011505047
LEC,Ferrari,12.0,107.2,3.0,SOFT,1.0,12.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,25.17022775299366
STR,Aston Martin,10.0,102.634,3.0,SOFT,1.0,19.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,24.09814510448462
STR,Aston Martin,17.0,127.60600000000001,4.0,MEDIUM,1.0,19.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,29.96149330828833
STR,Aston Martin,35.0,94.59100000000001,5.0,SOFT,1.0,19.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,22.209673632308053
MAG,Haas F1 Team,10.0,102.02300000000001,3.0,SOFT,1.0,12.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.954684198168586
MAG,Haas F1 Team,36.0,96.569,4.0,MEDIUM,1.0,18.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,22.674101901854893
TSU,AlphaTauri,11.0,100.28200000000001,3.0,SOFT,1.0,9.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.54590279408312
ALB,Williams,45.0,94.284,2.0,MEDIUM,1.0,11.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,22.137590983799015
ZHO,Alfa Romeo,11.0,104.703,3.0,MEDIUM,1.0,5.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,24.583939891993424
ZHO,Alfa Romeo,38.0,95.64800000000001,4.0,SOFT,1.0,17.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,22.457853956327778
HUL,Haas F1 Team,17.0,127.90100000000001,2.0,MEDIUM,1.0,17.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,30.0307583939892
HUL,Haas F1 Team,49.0,93.69800000000001,3.0,SOFT,1.0,16.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,22.0
OCO,Alpine,11.0,99.29100000000001,3.0,SOFT,1.0,10.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.313219065508335
OCO,Alpine,44.0,93.0,4.0,SOFT,1.0,13.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.836111763324723
NOR,McLaren,11.0,98.11,3.0,SOFT,2.0,13.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.035923925804177
NOR,McLaren,43.0,92.039,4.0,SOFT,4.0,15.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.610471941770367
LAW,AlphaTauri,11.0,110.91600000000001,3.0,SOFT,1.0,16.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,26.042733035923927
LAW,AlphaTauri,18.0,109.796,4.0,MEDIUM,1.0,18.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,25.779760507161306
LAW,AlphaTauri,47.0,93.45800000000001,5.0,SOFT,1.0,18.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.943648743836583
HAM,Mercedes,10.0,99.738,3.0,SOFT,1.0,18.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.4181732801127
HAM,Mercedes,46.0,92.479,4.0,SOFT,1.0,15.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.713782578069967
SAI,Ferrari,11.0,98.82700000000001,3.0,SOFT,1.0,7.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.204273303592394
SAI,Ferrari,42.0,93.52300000000001,4.0,SOFT,3.0,11.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.958910542380842
RUS,Mercedes,11.0,98.867,3.0,SOFT,1.0,18.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,23.21366517961963
RUS,Mercedes,17.0,126.26200000000001,4.0,HARD,1.0,18.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,29.64592627377319
BOT,Alfa Romeo,17.0,127.76500000000001,2.0,MEDIUM,1.0,16.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,29.998826015496597
BOT,Alfa Romeo,48.0,94.072,3.0,SOFT,1.0,17.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,22.08781404085466
PIA,McLaren,16.0,119.21300000000001,2.0,SOFT,1.0,16.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,27.990842920873444
PIA,McLaren,47.0,93.49000000000001,3.0,MEDIUM,1.0,15.0,2023,Netherlands,False,14,4.259,3,4.0,3.0,4.0,2,4,4,5,21.95116224465837
VER,Red Bull Racing,11.0,,2.0,HARD,1.0,7.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
GAS,Alpine,6.0,124.86500000000001,2.0,HARD,1.0,20.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.800433116774947
GAS,Alpine,24.0,124.71300000000001,3.0,HARD,1.0,19.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.775112443778113
PER,Red Bull Racing,12.0,,2.0,HARD,1.0,1.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
ALO,Aston Martin,12.0,,2.0,HARD,1.0,5.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
LEC,Ferrari,12.0,,2.0,HARD,1.0,2.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
STR,Aston Martin,12.0,,2.0,HARD,4.0,7.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
SAR,Williams,9.0,125.742,2.0,HARD,1.0,19.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.946526736631686
MAG,Haas F1 Team,11.0,,2.0,HARD,1.0,17.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
TSU,AlphaTauri,9.0,125.578,2.0,HARD,1.0,15.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.9192070631351
ALB,Williams,8.0,126.167,2.0,HARD,1.0,18.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.017324670997834
ZHO,Alfa Romeo,12.0,,2.0,HARD,1.0,14.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
HUL,Haas F1 Team,50.0,126.546,2.0,SOFT,1.0,17.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.080459770114942
OCO,Alpine,51.0,121.24900000000001,2.0,SOFT,1.0,15.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.198067632850243
NOR,McLaren,10.0,135.72,2.0,HARD,1.0,13.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,22.608695652173914
HAM,Mercedes,10.0,131.469,2.0,HARD,1.0,11.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,21.90054972513743
SAI,Ferrari,12.0,,2.0,HARD,1.0,4.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
RUS,Mercedes,12.0,,2.0,HARD,1.0,6.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,
RUS,Mercedes,50.0,124.793,3.0,SOFT,1.0,8.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.788439113776445
BOT,Alfa Romeo,7.0,124.95500000000001,2.0,HARD,1.0,20.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.815425620523072
BOT,Alfa Romeo,13.0,140.098,3.0,HARD,1.0,19.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,23.337997667832752
BOT,Alfa Romeo,35.0,124.784,4.0,MEDIUM,1.0,19.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.78693986340163
PIA,McLaren,9.0,125.47500000000001,2.0,HARD,1.0,16.0,2023,Azerbaijan,False,15,6.003,1,5.0,4.0,5.0,1,1,1,3,20.902048975512244
VER,Red Bull Racing,41.0,119.248,2.0,MEDIUM,1.0,15.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,24.139271255060727
GAS,Alpine,21.0,,2.0,HARD,1.0,12.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
PER,Red Bull Racing,40.0,119.337,2.0,MEDIUM,1.0,18.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,24.15728744939271
ALO,Aston Martin,21.0,,2.0,HARD,1.0,8.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
ALO,Aston Martin,45.0,146.08100000000002,3.0,SOFT,3.0,15.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,29.571052631578947
LEC,Ferrari,21.0,,2.0,HARD,1.0,6.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
SAR,Williams,20.0,,2.0,HARD,1.0,18.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
SAR,Williams,44.0,,3.0,MEDIUM,1.0,17.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
MAG,Haas F1 Team,21.0,,2.0,HARD,1.0,11.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
MAG,Haas F1 Team,44.0,,3.0,SOFT,4.0,15.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
ALB,Williams,21.0,,2.0,HARD,1.0,16.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
ALB,Williams,44.0,,3.0,MEDIUM,1.0,13.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
ZHO,Alfa Romeo,3.0,122.71600000000001,2.0,HARD,1.0,18.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,24.841295546558705
ZHO,Alfa Romeo,21.0,,3.0,MEDIUM,1.0,17.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
HUL,Haas F1 Team,21.0,,2.0,HARD,1.0,15.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
OCO,Alpine,21.0,,2.0,HARD,1.0,9.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
NOR,McLaren,21.0,,2.0,HARD,1.0,5.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
LAW,AlphaTauri,21.0,,2.0,HARD,1.0,14.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
HAM,Mercedes,21.0,,2.0,HARD,1.0,7.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
HAM,Mercedes,45.0,133.606,3.0,MEDIUM,1.0,5.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,27.045748987854246
SAI,Ferrari,21.0,,2.0,HARD,1.0,1.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
RUS,Mercedes,21.0,,2.0,HARD,1.0,3.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
RUS,Mercedes,45.0,131.669,3.0,MEDIUM,1.0,4.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,26.653643724696355
BOT,Alfa Romeo,41.0,120.751,2.0,MEDIUM,1.0,18.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,24.443522267206475
PIA,McLaren,21.0,,2.0,HARD,1.0,13.0,2023,Singapore,False,16,4.94,3,4.0,5.0,4.0,3,2,5,2,
VER,Red Bull Racing,17.0,120.70100000000001,2.0,MEDIUM,1.0,9.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.893887175766373
VER,Red Bull Racing,36.0,122.16600000000001,3.0,HARD,1.0,4.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.15962270995828
NOR,McLaren,18.0,121.47500000000001,2.0,HARD,1.0,4.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.034282604752406
NOR,McLaren,35.0,120.77300000000001,3.0,HARD,1.0,6.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.90694721567205
SAI,Ferrari,18.0,121.50000000000001,2.0,MEDIUM,1.0,8.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.038817340830768
SAI,Ferrari,36.0,120.188,3.0,HARD,1.0,7.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.800834391438418
PER,Red Bull Racing,18.0,121.33900000000001,2.0,MEDIUM,1.0,10.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.009613640486126
PER,Red Bull Racing,38.0,121.015,3.0,HARD,1.0,7.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.950843460910576
RUS,Mercedes,22.0,122.793,2.0,HARD,1.0,8.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.273353890803556
RUS,Mercedes,40.0,119.77300000000001,3.0,MEDIUM,1.0,9.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.72555777253764
GAS,Alpine,19.0,120.632,2.0,MEDIUM,1.0,11.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.881371304190097
GAS,Alpine,38.0,122.73200000000001,3.0,HARD,1.0,10.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.26228913477236
STR,Aston Martin,21.0,122.97500000000001,2.0,MEDIUM,1.0,16.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.30636676945402
STR,Aston Martin,41.0,119.41000000000001,3.0,MEDIUM,1.0,11.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.65971340467985
TSU,AlphaTauri,18.0,122.29700000000001,2.0,HARD,1.0,13.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.18338472700889
TSU,AlphaTauri,35.0,121.787,3.0,MEDIUM,1.0,11.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.090876111010342
TSU,AlphaTauri,55.0,122.30000000000001,4.0,SOFT,1.0,10.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.183928895338294
ALB,Williams,11.0,123.67500000000001,2.0,HARD,1.0,16.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.433339379648107
ALB,Williams,30.0,122.861,3.0,MEDIUM,7.0,15.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.285688372936697
SAR,Williams,12.0,124.13600000000001,2.0,HARD,1.0,18.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.516959912933068
SAR,Williams,33.0,123.19600000000001,3.0,MEDIUM,1.0,17.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.346453836386726
HUL,Haas F1 Team,20.0,125.27300000000001,2.0,MEDIUM,1.0,18.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.723199709776893
HUL,Haas F1 Team,35.0,121.78500000000001,3.0,MEDIUM,7.0,15.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.090513332124072
BOT,Alfa Romeo,11.0,123.57000000000001,2.0,HARD,1.0,17.0,2023,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.414293488118993
