,Driver,Stint,Compound,GP,Year,StintLength
2138,OCO,1.0,SOFT,Brazil,2022,16
2139,OCO,1.0,SOFT,Canada,2020,2
2140,OCO,1.0,SOFT,Canada,2021,19
2141,OCO,1.0,SOFT,China,2020,12
2142,OCO,1.0,SOFT,Great Britain,2020,6
2143,OCO,1.0,SOFT,Great Britain,2023,8
2144,OCO,1.0,SOFT,Japan,2021,19
2145,OCO,1.0,SOFT,Mexico,2020,2
2146,OCO,1.0,SOFT,Mexico,2021,9
2147,OCO,1.0,SOFT,Monaco,2020,18
2148,OCO,1.0,SOFT,Monaco,2021,35
2149,OCO,1.0,SOFT,Monza,2020,18
2150,OCO,1.0,SOFT,Monza,2022,17
2151,OCO,1.0,SOFT,Netherlands,2020,19
2152,OCO,1.0,SOFT,Netherlands,2021,29
2153,OCO,1.0,SOFT,Netherlands,2022,16
2154,OCO,1.0,SOFT,Qatar,2021,22
2155,OCO,1.0,SOFT,Spain,2021,19
2156,OCO,1.0,SOFT,Spain,2022,11
2157,OCO,1.0,SOFT,Spain,2023,11
2158,OCO,2.0,HARD,Abu Dhabi,2020,42
2159,OCO,2.0,HARD,Abu Dhabi,2021,34
2160,OCO,2.0,HARD,Abu Dhabi,2022,26
2161,OCO,2.0,HARD,Abu Dhabi,2023,42
2162,OCO,2.0,HARD,Austin,2020,20
2163,OCO,2.0,HARD,Austin,2021,21
2164,OCO,2.0,HARD,Austin,2022,20
2165,OCO,2.0,HARD,Australia,2020,20
2166,OCO,2.0,HARD,Australia,2021,33
2167,OCO,2.0,HARD,Australia,2022,34
2168,OCO,2.0,HARD,Australia,2023,3
2169,OCO,2.0,HARD,Austria,2020,20
2170,OCO,2.0,HARD,Austria,2021,33
2171,OCO,2.0,HARD,Azerbaijan,2020,20
2172,OCO,2.0,HARD,Bahrain,2023,2
2173,OCO,2.0,HARD,Belgium,2020,30
2174,OCO,2.0,HARD,Belgium,2022,19
2175,OCO,2.0,HARD,Canada,2022,28
2176,OCO,2.0,HARD,Canada,2023,19
2177,OCO,2.0,HARD,China,2020,33
2178,OCO,2.0,HARD,China,2021,30
2179,OCO,2.0,HARD,China,2022,28
2180,OCO,2.0,HARD,China,2023,19
2181,OCO,2.0,HARD,Great Britain,2020,34
2182,OCO,2.0,HARD,Hungary,2022,42
2183,OCO,2.0,HARD,Imola,2020,13
2184,OCO,2.0,HARD,Imola,2023,13
2185,OCO,2.0,HARD,Japan,2023,22
2186,OCO,2.0,HARD,Mexico,2021,55
2187,OCO,2.0,HARD,Mexico,2022,35
2188,OCO,2.0,HARD,Monaco,2023,19
2189,OCO,2.0,HARD,Monza,2021,22
2190,OCO,2.0,HARD,Monza,2022,27
2191,OCO,2.0,HARD,Monza,2023,13
2192,OCO,2.0,HARD,Netherlands,2022,33
2193,OCO,2.0,HARD,Qatar,2020,20
2194,OCO,2.0,HARD,Qatar,2021,30
2195,OCO,2.0,HARD,Saudi Arabia,2020,42
2196,OCO,2.0,HARD,Saudi Arabia,2022,27
2197,OCO,2.0,HARD,Saudi Arabia,2023,30
2198,OCO,2.0,HARD,Singapore,2023,20
2199,OCO,2.0,MEDIUM,Austria,2023,10
2200,OCO,2.0,MEDIUM,Azerbaijan,2022,17
2201,OCO,2.0,MEDIUM,Bahrain,2020,9
2202,OCO,2.0,MEDIUM,Bahrain,2021,17
2203,OCO,2.0,MEDIUM,Bahrain,2022,15
2204,OCO,2.0,MEDIUM,Belgium,2023,18
2205,OCO,2.0,MEDIUM,Brazil,2020,9
2206,OCO,2.0,MEDIUM,Brazil,2022,21
2207,OCO,2.0,MEDIUM,Canada,2021,41
2208,OCO,2.0,MEDIUM,Great Britain,2021,15
2209,OCO,2.0,MEDIUM,Imola,2022,43
2210,OCO,2.0,MEDIUM,Japan,2021,41
2211,OCO,2.0,MEDIUM,Mexico,2023,35
2212,OCO,2.0,MEDIUM,Miami,2023,17
2213,OCO,2.0,MEDIUM,Monaco,2020,1
2214,OCO,2.0,MEDIUM,Monaco,2021,40
2215,OCO,2.0,MEDIUM,Monza,2020,1
2216,OCO,2.0,MEDIUM,Netherlands,2021,39
2217,OCO,2.0,MEDIUM,Qatar,2023,13
2218,OCO,2.0,MEDIUM,Spain,2021,41
2219,OCO,2.0,MEDIUM,Spain,2022,20
2220,OCO,2.0,MEDIUM,Spain,2023,21
2221,OCO,2.0,SOFT,Great Britain,2022,19
2222,OCO,2.0,SOFT,Japan,2020,30
2223,OCO,2.0,SOFT,Miami,2020,30
2224,OCO,2.0,SOFT,Miami,2022,11
2225,OCO,2.0,SOFT,Spain,2020,30
2226,OCO,3.0,HARD,Abu Dhabi,2022,16
2227,OCO,3.0,HARD,Austin,2020,11
2228,OCO,3.0,HARD,Australia,2020,11
2229,OCO,3.0,HARD,Australia,2023,41
2230,OCO,3.0,HARD,Austria,2020,11
2231,OCO,3.0,HARD,Austria,2022,49
2232,OCO,3.0,HARD,Austria,2023,24
2233,OCO,3.0,HARD,Azerbaijan,2020,11
2234,OCO,3.0,HARD,Bahrain,2021,22
2235,OCO,3.0,HARD,Bahrain,2022,12
2236,OCO,3.0,HARD,Bahrain,2023,15
2237,OCO,3.0,HARD,Canada,2023,34
2238,OCO,3.0,HARD,China,2023,34
2239,OCO,3.0,HARD,Great Britain,2021,32
2240,OCO,3.0,HARD,Great Britain,2022,14
2241,OCO,3.0,HARD,Japan,2023,24
2242,OCO,3.0,HARD,Qatar,2020,11
2243,OCO,3.0,HARD,Qatar,2022,49
2244,OCO,3.0,HARD,Qatar,2023,17
2245,OCO,3.0,HARD,Saudi Arabia,2021,24
2246,OCO,3.0,HARD,Spain,2023,30
2247,OCO,3.0,MEDIUM,Austin,2021,13
2248,OCO,3.0,MEDIUM,Austin,2022,10
2249,OCO,3.0,MEDIUM,Bahrain,2020,16
2250,OCO,3.0,MEDIUM,Belgium,2022,11
2251,OCO,3.0,MEDIUM,Brazil,2020,16
2252,OCO,3.0,MEDIUM,Brazil,2021,17
2253,OCO,3.0,MEDIUM,Canada,2022,16
2254,OCO,3.0,MEDIUM,China,2022,16
2255,OCO,3.0,MEDIUM,Hungary,2021,33
2256,OCO,3.0,MEDIUM,Monaco,2022,31
2257,OCO,3.0,MEDIUM,Singapore,2021,33
2258,OCO,3.0,SOFT,Belgium,2023,18
2259,OCO,3.0,SOFT,Brazil,2022,15
2260,OCO,3.0,SOFT,Brazil,2023,9
2261,OCO,3.0,SOFT,Monaco,2020,25
2262,OCO,3.0,SOFT,Monza,2020,25
2263,OCO,3.0,SOFT,Netherlands,2023,25
2264,OCO,3.0,SOFT,Spain,2022,15
2265,OCO,4.0,HARD,Austria,2023,29
2266,OCO,4.0,HARD,Bahrain,2020,19
2267,OCO,4.0,HARD,Bahrain,2023,7
2268,OCO,4.0,HARD,Brazil,2020,19
2269,OCO,4.0,HARD,Brazil,2021,39
2270,OCO,4.0,HARD,Hungary,2021,32
2271,OCO,4.0,HARD,Singapore,2021,32
2272,OCO,4.0,MEDIUM,Brazil,2023,15
2273,OCO,4.0,MEDIUM,Qatar,2023,13
2274,OCO,4.0,SOFT,Bahrain,2022,7
2275,OCO,4.0,SOFT,Netherlands,2022,12
2276,OCO,4.0,SOFT,Netherlands,2023,16
2277,OCO,4.0,SOFT,Spain,2022,13
2278,OCO,5.0,SOFT,Brazil,2023,18
2279,OCO,6.0,MEDIUM,Imola,2021,28
2280,OCO,6.0,MEDIUM,Miami,2021,28
2281,OCO,6.0,SOFT,Brazil,2023,18
2282,PER,1.0,HARD,Abu Dhabi,2020,7
2283,PER,1.0,HARD,Canada,2022,6
2284,PER,1.0,HARD,Canada,2023,29
2285,PER,1.0,HARD,China,2021,35
2286,PER,1.0,HARD,China,2022,6
2287,PER,1.0,HARD,China,2023,29
2288,PER,1.0,HARD,Hungary,2023,23
2289,PER,1.0,HARD,Netherlands,2021,5
2290,PER,1.0,HARD,Qatar,2023,10
2291,PER,1.0,HARD,Saudi Arabia,2020,7
2292,PER,1.0,HARD,Singapore,2023,33
2293,PER,1.0,MEDIUM,Abu Dhabi,2019,36
2294,PER,1.0,MEDIUM,Abu Dhabi,2022,15
2295,PER,1.0,MEDIUM,Abu Dhabi,2023,16
2296,PER,1.0,MEDIUM,Austin,2019,23
2297,PER,1.0,MEDIUM,Austin,2021,12
2298,PER,1.0,MEDIUM,Austin,2022,13
2299,PER,1.0,MEDIUM,Austin,2023,16
2300,PER,1.0,MEDIUM,Australia,2022,14
2301,PER,1.0,MEDIUM,Austria,2019,26
2302,PER,1.0,MEDIUM,Azerbaijan,2022,13
2303,PER,1.0,MEDIUM,Azerbaijan,2023,10
2304,PER,1.0,MEDIUM,Belgium,2022,10
2305,PER,1.0,MEDIUM,Brazil,2021,4
2306,PER,1.0,MEDIUM,Canada,2019,9
2307,PER,1.0,MEDIUM,China,2019,18
2308,PER,1.0,MEDIUM,Great Britain,2019,17
2309,PER,1.0,MEDIUM,Great Britain,2023,27
2310,PER,1.0,MEDIUM,Hungary,2019,17
2311,PER,1.0,MEDIUM,Imola,2019,26
2312,PER,1.0,MEDIUM,Imola,2020,25
2313,PER,1.0,MEDIUM,Imola,2023,21
2314,PER,1.0,MEDIUM,Mexico,2019,18
2315,PER,1.0,MEDIUM,Mexico,2021,36
2316,PER,1.0,MEDIUM,Mexico,2023,1
2317,PER,1.0,MEDIUM,Miami,2019,18
2318,PER,1.0,MEDIUM,Miami,2022,25
2319,PER,1.0,MEDIUM,Miami,2023,19
2320,PER,1.0,MEDIUM,Monaco,2019,7
2321,PER,1.0,MEDIUM,Monza,2019,26
2322,PER,1.0,MEDIUM,Monza,2021,24
2323,PER,1.0,MEDIUM,Monza,2022,4
2324,PER,1.0,MEDIUM,Monza,2023,21
2325,PER,1.0,MEDIUM,Qatar,2019,26
2326,PER,1.0,MEDIUM,Qatar,2021,16
2327,PER,1.0,MEDIUM,Saudi Arabia,2021,9
2328,PER,1.0,MEDIUM,Saudi Arabia,2022,14
2329,PER,1.0,MEDIUM,Saudi Arabia,2023,17
2330,PER,1.0,MEDIUM,Singapore,2019,11
2331,PER,1.0,MEDIUM,Spain,2023,25
2332,PER,1.0,SOFT,Abu Dhabi,2021,18
2333,PER,1.0,SOFT,Austin,2020,19
2334,PER,1.0,SOFT,Australia,2019,11
2335,PER,1.0,SOFT,Australia,2020,19
2336,PER,1.0,SOFT,Australia,2021,24
2337,PER,1.0,SOFT,Austria,2020,19
2338,PER,1.0,SOFT,Austria,2021,24
2339,PER,1.0,SOFT,Azerbaijan,2019,8
2340,PER,1.0,SOFT,Azerbaijan,2020,19
2341,PER,1.0,SOFT,Azerbaijan,2021,12
2342,PER,1.0,SOFT,Bahrain,2019,7
2343,PER,1.0,SOFT,Bahrain,2022,14
2344,PER,1.0,SOFT,Bahrain,2023,17
2345,PER,1.0,SOFT,Belgium,2019,11
2346,PER,1.0,SOFT,Belgium,2020,13
2347,PER,1.0,SOFT,Belgium,2023,13
2348,PER,1.0,SOFT,Brazil,2019,15
2349,PER,1.0,SOFT,Brazil,2022,16
2350,PER,1.0,SOFT,Canada,2021,19
2351,PER,1.0,SOFT,China,2020,14
2352,PER,1.0,SOFT,Hungary,2022,15
2353,PER,1.0,SOFT,Japan,2019,17
2354,PER,1.0,SOFT,Japan,2020,27
2355,PER,1.0,SOFT,Japan,2021,19
2356,PER,1.0,SOFT,Mexico,2022,22
2357,PER,1.0,SOFT,Miami,2020,27
2358,PER,1.0,SOFT,Monaco,2020,19
2359,PER,1.0,SOFT,Monaco,2021,33
2360,PER,1.0,SOFT,Monza,2020,19
2361,PER,1.0,SOFT,Netherlands,2019,11
2362,PER,1.0,SOFT,Netherlands,2020,25
2363,PER,1.0,SOFT,Netherlands,2022,12
2364,PER,1.0,SOFT,Qatar,2020,19
2365,PER,1.0,SOFT,Saudi Arabia,2019,11
2366,PER,1.0,SOFT,Spain,2019,22
2367,PER,1.0,SOFT,Spain,2020,27
2368,PER,1.0,SOFT,Spain,2021,19
2369,PER,1.0,SOFT,Spain,2022,14
2370,PER,2.0,HARD,Abu Dhabi,2019,16
2371,PER,2.0,HARD,Abu Dhabi,2021,13
2372,PER,2.0,HARD,Abu Dhabi,2022,17
2373,PER,2.0,HARD,Abu Dhabi,2023,24
2374,PER,2.0,HARD,Austin,2019,30
2375,PER,2.0,HARD,Austin,2022,15
2376,PER,2.0,HARD,Australia,2019,43
2377,PER,2.0,HARD,Australia,2021,26
2378,PER,2.0,HARD,Australia,2022,30
2379,PER,2.0,HARD,Austria,2019,41
2380,PER,2.0,HARD,Austria,2021,26
2381,PER,2.0,HARD,Austria,2022,1
2382,PER,2.0,HARD,Azerbaijan,2021,27
2383,PER,2.0,HARD,Azerbaijan,2022,15
2384,PER,2.0,HARD,Azerbaijan,2023,38
2385,PER,2.0,HARD,Belgium,2020,25
2386,PER,2.0,HARD,Canada,2019,58
2387,PER,2.0,HARD,China,2019,34
2388,PER,2.0,HARD,China,2020,31
2389,PER,2.0,HARD,Great Britain,2021,9
2390,PER,2.0,HARD,Hungary,2019,50
2391,PER,2.0,HARD,Imola,2020,21
2392,PER,2.0,HARD,Imola,2023,29
2393,PER,2.0,HARD,Japan,2023,7
2394,PER,2.0,HARD,Mexico,2019,50
2395,PER,2.0,HARD,Mexico,2021,30
2396,PER,2.0,HARD,Miami,2019,50
2397,PER,2.0,HARD,Miami,2022,12
2398,PER,2.0,HARD,Miami,2023,36
2399,PER,2.0,HARD,Monaco,2019,59
2400,PER,2.0,HARD,Monaco,2021,43
2401,PER,2.0,HARD,Monaco,2023,31
2402,PER,2.0,HARD,Monza,2021,22
2403,PER,2.0,HARD,Monza,2022,32
2404,PER,2.0,HARD,Monza,2023,29
2405,PER,2.0,HARD,Netherlands,2019,43
2406,PER,2.0,HARD,Qatar,2019,41
2407,PER,2.0,HARD,Qatar,2021,20
2408,PER,2.0,HARD,Qatar,2022,1
2409,PER,2.0,HARD,Saudi Arabia,2019,43
2410,PER,2.0,HARD,Saudi Arabia,2022,27
2411,PER,2.0,HARD,Saudi Arabia,2023,30
2412,PER,2.0,HARD,Singapore,2019,23
2413,PER,2.0,HARD,Spain,2023,21
2414,PER,2.0,MEDIUM,Austin,2020,20
2415,PER,2.0,MEDIUM,Austin,2021,16
2416,PER,2.0,MEDIUM,Austin,2023,19
2417,PER,2.0,MEDIUM,Australia,2020,20
2418,PER,2.0,MEDIUM,Austria,2020,20
2419,PER,2.0,MEDIUM,Austria,2023,18
2420,PER,2.0,MEDIUM,Azerbaijan,2019,38
2421,PER,2.0,MEDIUM,Azerbaijan,2020,20
2422,PER,2.0,MEDIUM,Bahrain,2019,23
2423,PER,2.0,MEDIUM,Bahrain,2020,12
2424,PER,2.0,MEDIUM,Bahrain,2022,17
2425,PER,2.0,MEDIUM,Belgium,2019,28
2426,PER,2.0,MEDIUM,Belgium,2022,12
2427,PER,2.0,MEDIUM,Belgium,2023,15
2428,PER,2.0,MEDIUM,Brazil,2019,27
2429,PER,2.0,MEDIUM,Brazil,2020,12
2430,PER,2.0,MEDIUM,Brazil,2022,22
2431,PER,2.0,MEDIUM,Canada,2021,28
2432,PER,2.0,MEDIUM,Canada,2023,29
2433,PER,2.0,MEDIUM,China,2021,10
2434,PER,2.0,MEDIUM,China,2023,29
2435,PER,2.0,MEDIUM,Great Britain,2022,2
2436,PER,2.0,MEDIUM,Hungary,2020,28
2437,PER,2.0,MEDIUM,Hungary,2022,22
2438,PER,2.0,MEDIUM,Hungary,2023,17
2439,PER,2.0,MEDIUM,Imola,2022,28
2440,PER,2.0,MEDIUM,Japan,2019,21
2441,PER,2.0,MEDIUM,Japan,2020,35
2442,PER,2.0,MEDIUM,Japan,2021,28
2443,PER,2.0,MEDIUM,Mexico,2022,46
2444,PER,2.0,MEDIUM,Miami,2020,35
2445,PER,2.0,MEDIUM,Monaco,2020,1
2446,PER,2.0,MEDIUM,Monza,2020,1
2447,PER,2.0,MEDIUM,Netherlands,2020,14
2448,PER,2.0,MEDIUM,Netherlands,2021,36
2449,PER,2.0,MEDIUM,Netherlands,2022,24
2450,PER,2.0,MEDIUM,Qatar,2020,20
2451,PER,2.0,MEDIUM,Qatar,2023,13
2452,PER,2.0,MEDIUM,Singapore,2020,28
2453,PER,2.0,MEDIUM,Singapore,2022,19
2454,PER,2.0,MEDIUM,Singapore,2023,20
2455,PER,2.0,MEDIUM,Spain,2019,19
2456,PER,2.0,MEDIUM,Spain,2020,35
2457,PER,2.0,MEDIUM,Spain,2021,28
2458,PER,2.0,MEDIUM,Spain,2022,18
2459,PER,2.0,SOFT,Bahrain,2023,16
2460,PER,2.0,SOFT,Great Britain,2023,16
2461,PER,2.0,SOFT,Imola,2019,23
2462,PER,2.0,SOFT,Monza,2019,23
2463,PER,3.0,HARD,Abu Dhabi,2021,15
2464,PER,3.0,HARD,Abu Dhabi,2022,24
2465,PER,3.0,HARD,Abu Dhabi,2023,15
2466,PER,3.0,HARD,Austin,2021,25
2467,PER,3.0,HARD,Austin,2023,18
2468,PER,3.0,HARD,Australia,2023,3
2469,PER,3.0,HARD,Austria,2022,20
2470,PER,3.0,HARD,Azerbaijan,2022,16
2471,PER,3.0,HARD,Bahrain,2020,15
2472,PER,3.0,HARD,Bahrain,2021,33
2473,PER,3.0,HARD,Bahrain,2023,21
2474,PER,3.0,HARD,Belgium,2022,16
2475,PER,3.0,HARD,Brazil,2020,15
2476,PER,3.0,HARD,Hungary,2020,33
2477,PER,3.0,HARD,Netherlands,2022,11
2478,PER,3.0,HARD,Qatar,2022,20
2479,PER,3.0,HARD,Singapore,2020,33
2480,PER,3.0,MEDIUM,Austin,2020,11
2481,PER,3.0,MEDIUM,Austin,2022,17
2482,PER,3.0,MEDIUM,Australia,2020,11
2483,PER,3.0,MEDIUM,Australia,2021,16
2484,PER,3.0,MEDIUM,Austria,2020,11
2485,PER,3.0,MEDIUM,Austria,2021,16
2486,PER,3.0,MEDIUM,Austria,2023,23
2487,PER,3.0,MEDIUM,Azerbaijan,2020,11
2488,PER,3.0,MEDIUM,Bahrain,2019,19
2489,PER,3.0,MEDIUM,Brazil,2021,14
2490,PER,3.0,MEDIUM,Brazil,2022,16
2491,PER,3.0,MEDIUM,Great Britain,2021,19
2492,PER,3.0,MEDIUM,Great Britain,2022,32
2493,PER,3.0,MEDIUM,Hungary,2022,25
2494,PER,3.0,MEDIUM,Hungary,2023,27
2495,PER,3.0,MEDIUM,Miami,2022,11
2496,PER,3.0,MEDIUM,Monaco,2020,25
2497,PER,3.0,MEDIUM,Monaco,2023,15
2498,PER,3.0,MEDIUM,Monza,2020,25
2499,PER,3.0,MEDIUM,Qatar,2020,11
2500,PER,3.0,MEDIUM,Qatar,2021,13
2501,PER,3.0,MEDIUM,Qatar,2023,11
2502,PER,3.0,MEDIUM,Spain,2022,14
2503,PER,3.0,SOFT,Bahrain,2022,9
2504,PER,3.0,SOFT,Belgium,2023,14
2505,PER,3.0,SOFT,Brazil,2019,14
2506,PER,3.0,SOFT,Brazil,2023,15
2507,PER,3.0,SOFT,Canada,2020,17
2508,PER,3.0,SOFT,Canada,2021,8
2509,PER,3.0,SOFT,Canada,2023,1
2510,PER,3.0,SOFT,China,2023,1
2511,PER,3.0,SOFT,Great Britain,2019,21
2512,PER,3.0,SOFT,Imola,2020,6
2513,PER,3.0,SOFT,Imola,2021,27
2514,PER,3.0,SOFT,Imola,2022,12
2515,PER,3.0,SOFT,Japan,2019,9
2516,PER,3.0,SOFT,Japan,2021,8
2517,PER,3.0,SOFT,Mexico,2020,17
2518,PER,3.0,SOFT,Miami,2021,27
2519,PER,3.0,SOFT,Monza,2022,4
2520,PER,3.0,SOFT,Netherlands,2020,11
2521,PER,3.0,SOFT,Netherlands,2021,23
2522,PER,3.0,SOFT,Netherlands,2023,26
2523,PER,3.0,SOFT,Spain,2019,16
2524,PER,3.0,SOFT,Spain,2021,8
2525,PER,3.0,SOFT,Spain,2023,15
2526,PER,4.0,HARD,Australia,2023,40
2527,PER,4.0,HARD,Austria,2023,20
2528,PER,4.0,HARD,Bahrain,2020,16
2529,PER,4.0,HARD,Brazil,2020,16
2530,PER,4.0,HARD,Brazil,2021,11
2531,PER,4.0,MEDIUM,Bahrain,2021,17
2532,PER,4.0,MEDIUM,Brazil,2023,24
2533,PER,4.0,MEDIUM,Canada,2020,13
2534,PER,4.0,MEDIUM,Great Britain,2021,9
2535,PER,4.0,MEDIUM,Mexico,2020,13
2536,PER,4.0,MEDIUM,Monaco,2022,31
2537,PER,4.0,MEDIUM,Qatar,2023,13
2538,PER,4.0,SOFT,Bahrain,2022,6
2539,PER,4.0,SOFT,Great Britain,2019,4
2540,PER,4.0,SOFT,Great Britain,2022,10
2541,PER,4.0,SOFT,Netherlands,2023,14
2542,PER,4.0,SOFT,Spain,2022,12
2543,PER,5.0,HARD,Brazil,2021,25
2544,PER,5.0,MEDIUM,Netherlands,2022,12
2545,PER,5.0,SOFT,Azerbaijan,2021,1
2546,PER,5.0,SOFT,Brazil,2023,24
2547,PER,5.0,SOFT,Great Britain,2021,2
2548,PER,6.0,SOFT,Brazil,2021,1
2549,PER,6.0,SOFT,Canada,2020,13
2550,PER,6.0,SOFT,Mexico,2020,13
2551,PIA,1.0,HARD,Monaco,2023,49
2552,PIA,1.0,MEDIUM,Abu Dhabi,2023,13
2553,PIA,1.0,MEDIUM,Austin,2023,9
2554,PIA,1.0,MEDIUM,Australia,2023,3
2555,PIA,1.0,MEDIUM,Azerbaijan,2023,7
2556,PIA,1.0,MEDIUM,Canada,2023,9
2557,PIA,1.0,MEDIUM,China,2023,9
2558,PIA,1.0,MEDIUM,Great Britain,2023,28
2559,PIA,1.0,MEDIUM,Hungary,2023,17
2560,PIA,1.0,MEDIUM,Imola,2023,22
2561,PIA,1.0,MEDIUM,Japan,2023,9
2562,PIA,1.0,MEDIUM,Mexico,2023,23
2563,PIA,1.0,MEDIUM,Monza,2023,22
2564,PIA,1.0,MEDIUM,Qatar,2023,7
2565,PIA,1.0,MEDIUM,Singapore,2023,18
2566,PIA,1.0,SOFT,Bahrain,2023,11
2567,PIA,1.0,SOFT,Miami,2023,3
2568,PIA,1.0,SOFT,Netherlands,2023,6
2569,PIA,1.0,SOFT,Spain,2023,15
2570,PIA,2.0,HARD,Abu Dhabi,2023,22
2571,PIA,2.0,HARD,Australia,2023,41
2572,PIA,2.0,HARD,Azerbaijan,2023,38
2573,PIA,2.0,HARD,Canada,2023,20
2574,PIA,2.0,HARD,China,2023,20
2575,PIA,2.0,HARD,Great Britain,2023,15
2576,PIA,2.0,HARD,Hungary,2023,23
2577,PIA,2.0,HARD,Imola,2023,16
2578,PIA,2.0,HARD,Japan,2023,21
2579,PIA,2.0,HARD,Mexico,2023,6
2580,PIA,2.0,HARD,Miami,2023,50
2581,PIA,2.0,HARD,Monza,2023,16
2582,PIA,2.0,HARD,Saudi Arabia,2023,44
2583,PIA,2.0,HARD,Singapore,2023,37
2584,PIA,2.0,HARD,Spain,2023,21
2585,PIA,2.0,MEDIUM,Austria,2023,10
2586,PIA,2.0,MEDIUM,Qatar,2023,11
2587,PIA,2.0,SOFT,Netherlands,2023,23
2588,PIA,3.0,HARD,Abu Dhabi,2023,21
2589,PIA,3.0,HARD,Austria,2023,6
2590,PIA,3.0,HARD,Canada,2023,33
2591,PIA,3.0,HARD,China,2023,33
2592,PIA,3.0,HARD,Japan,2023,17
2593,PIA,3.0,MEDIUM,Brazil,2023,20
2594,PIA,3.0,MEDIUM,Hungary,2023,27
2595,PIA,3.0,MEDIUM,Imola,2023,8
2596,PIA,3.0,MEDIUM,Mexico,2023,35
2597,PIA,3.0,MEDIUM,Monza,2023,8
2598,PIA,3.0,MEDIUM,Netherlands,2023,12
2599,PIA,3.0,MEDIUM,Qatar,2023,17
2600,PIA,3.0,MEDIUM,Spain,2023,25
2601,PIA,4.0,HARD,Austria,2023,18
2602,PIA,4.0,HARD,Qatar,2023,13
2603,PIA,4.0,SOFT,Brazil,2023,26
2604,PIA,5.0,MEDIUM,Austria,2023,28
2605,PIA,5.0,SOFT,Brazil,2023,16
2606,RUS,1.0,HARD,Abu Dhabi,2019,31
2607,RUS,1.0,HARD,Hungary,2023,26
2608,RUS,1.0,HARD,Miami,2022,38
2609,RUS,1.0,HARD,Monaco,2023,50
2610,RUS,1.0,MEDIUM,Abu Dhabi,2020,8
2611,RUS,1.0,MEDIUM,Abu Dhabi,2021,24
2612,RUS,1.0,MEDIUM,Abu Dhabi,2022,14
2613,RUS,1.0,MEDIUM,Abu Dhabi,2023,13
2614,RUS,1.0,MEDIUM,Austin,2019,22
2615,RUS,1.0,MEDIUM,Austin,2020,17
2616,RUS,1.0,MEDIUM,Austin,2021,8
2617,RUS,1.0,MEDIUM,Austin,2022,13
2618,RUS,1.0,MEDIUM,Austin,2023,20
2619,RUS,1.0,MEDIUM,Australia,2019,24
2620,RUS,1.0,MEDIUM,Australia,2020,17
2621,RUS,1.0,MEDIUM,Australia,2021,24
2622,RUS,1.0,MEDIUM,Australia,2022,17
2623,RUS,1.0,MEDIUM,Australia,2023,3
2624,RUS,1.0,MEDIUM,Austria,2019,26
2625,RUS,1.0,MEDIUM,Austria,2020,17
2626,RUS,1.0,MEDIUM,Austria,2021,24
2627,RUS,1.0,MEDIUM,Austria,2022,9
2628,RUS,1.0,MEDIUM,Azerbaijan,2019,23
2629,RUS,1.0,MEDIUM,Azerbaijan,2020,17
2630,RUS,1.0,MEDIUM,Azerbaijan,2022,7
2631,RUS,1.0,MEDIUM,Azerbaijan,2023,9
2632,RUS,1.0,MEDIUM,Belgium,2019,25
2633,RUS,1.0,MEDIUM,Belgium,2020,8
2634,RUS,1.0,MEDIUM,Belgium,2022,9
2635,RUS,1.0,MEDIUM,Belgium,2023,20
2636,RUS,1.0,MEDIUM,Brazil,2019,21
2637,RUS,1.0,MEDIUM,Brazil,2021,4
2638,RUS,1.0,MEDIUM,Canada,2019,7
2639,RUS,1.0,MEDIUM,Canada,2022,15
2640,RUS,1.0,MEDIUM,Canada,2023,9
2641,RUS,1.0,MEDIUM,China,2019,18
2642,RUS,1.0,MEDIUM,China,2021,13
2643,RUS,1.0,MEDIUM,China,2022,15
2644,RUS,1.0,MEDIUM,China,2023,9
2645,RUS,1.0,MEDIUM,Great Britain,2019,18
2646,RUS,1.0,MEDIUM,Great Britain,2020,6
2647,RUS,1.0,MEDIUM,Hungary,2019,15
2648,RUS,1.0,MEDIUM,Imola,2019,22
2649,RUS,1.0,MEDIUM,Imola,2020,9
2650,RUS,1.0,MEDIUM,Imola,2023,18
2651,RUS,1.0,MEDIUM,Japan,2019,24
2652,RUS,1.0,MEDIUM,Japan,2023,19
2653,RUS,1.0,MEDIUM,Mexico,2019,19
2654,RUS,1.0,MEDIUM,Mexico,2021,10
2655,RUS,1.0,MEDIUM,Mexico,2022,32
2656,RUS,1.0,MEDIUM,Mexico,2023,24
2657,RUS,1.0,MEDIUM,Miami,2019,19
2658,RUS,1.0,MEDIUM,Miami,2023,15
2659,RUS,1.0,MEDIUM,Monaco,2019,6
2660,RUS,1.0,MEDIUM,Monaco,2020,18
2661,RUS,1.0,MEDIUM,Monaco,2021,27
2662,RUS,1.0,MEDIUM,Monza,2019,22
2663,RUS,1.0,MEDIUM,Monza,2020,18
2664,RUS,1.0,MEDIUM,Monza,2021,24
2665,RUS,1.0,MEDIUM,Monza,2023,18
2666,RUS,1.0,MEDIUM,Netherlands,2019,24
2667,RUS,1.0,MEDIUM,Netherlands,2021,26
2668,RUS,1.0,MEDIUM,Netherlands,2022,29
2669,RUS,1.0,MEDIUM,Qatar,2019,26
2670,RUS,1.0,MEDIUM,Qatar,2020,17
2671,RUS,1.0,MEDIUM,Qatar,2022,9
2672,RUS,1.0,MEDIUM,Saudi Arabia,2019,24
