Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0_x,Length_x,Abrasion_x,Traction_x,Braking_x,TrackEvo_x,Grip_x,Lateral_x,Downforce_x,TyreStress_x,LapTimePerKM,Unnamed: 0_y,Length_y,Abrasion_y,Traction_y,Braking_y,TrackEvo_y,Grip_y,Lateral_y,Downforce_y,TyreStress_y,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress
LEC,Ferrari,47.0,115.048,4.0,SOFT,4.0,6.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.811951093507833,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
STR,Aston Martin,19.0,115.171,2.0,MEDIUM,1.0,13.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.83313242638195,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
MAG,Haas F1 Team,18.0,116.677,2.0,HARD,1.0,18.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.09247459962115,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
MAG,Haas F1 Team,48.0,117.551,3.0,SOFT,1.0,17.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.242982607198208,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ALB,Red Bull Racing,16.0,113.19200000000001,2.0,MEDIUM,1.0,10.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.492336834854488,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ALB,Red Bull Racing,35.0,113.575,3.0,SOFT,4.0,4.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.558291716893404,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
KVY,AlphaTauri,28.0,115.95200000000001,2.0,MEDIUM,1.0,17.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.96762527983468,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HUL,Alpine,20.0,116.138,2.0,MEDIUM,1.0,12.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.999655588083346,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
RIC,Alpine,30.0,114.884,2.0,SOFT,1.0,11.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.783709316342343,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
NOR,McLaren,5.0,116.57100000000001,2.0,MEDIUM,1.0,20.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.074220768038575,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
NOR,McLaren,26.0,118.22500000000001,3.0,HARD,2.0,17.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.35904942311004,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HAM,Mercedes,22.0,113.893,2.0,MEDIUM,1.0,3.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.613053211641123,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HAM,Mercedes,43.0,112.30300000000001,3.0,SOFT,9.0,3.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.339245737902534,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
VET,Ferrari,17.0,113.52900000000001,2.0,SOFT,1.0,4.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.550370242810402,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
VET,Ferrari,32.0,112.79100000000001,3.0,MEDIUM,1.0,3.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.423282245565698,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
SAI,McLaren,27.0,114.28200000000001,2.0,MEDIUM,1.0,6.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.680041329429997,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
RUS,Williams,26.0,117.86900000000001,2.0,HARD,1.0,18.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.297744101945927,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
RAI,Alfa Romeo,16.0,117.01,2.0,HARD,1.0,18.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.14981918374376,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
RAI,Alfa Romeo,37.0,113.786,3.0,SOFT,1.0,17.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.59462717410022,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
BOT,Mercedes,18.0,111.522,2.0,MEDIUM,1.0,2.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.204752884449803,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
BOT,Mercedes,37.0,112.033,3.0,SOFT,4.0,2.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.292750129154467,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
GRO,Haas F1 Team,17.0,114.85300000000001,2.0,HARD,1.0,17.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.778370931634235,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
KUB,Williams,23.0,123.23100000000001,2.0,HARD,1.0,19.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,21.221112450490786,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
KUB,Williams,34.0,117.831,3.0,MEDIUM,1.0,19.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.291200275529533,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
GIO,Alfa Romeo,19.0,117.415,2.0,HARD,1.0,16.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.219562596865853,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
GIO,Alfa Romeo,50.0,114.24000000000001,3.0,SOFT,1.0,16.0,2019,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.6728086791803,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HAM,Mercedes,12.0,119.343,2.0,MEDIUM,1.0,1.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,35.7635600839077,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
VET,Ferrari,12.0,112.768,2.0,HARD,1.0,3.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,33.793227449805215,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
BOT,Mercedes,12.0,126.558,2.0,MEDIUM,1.0,4.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,37.925681750074915,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
BOT,Mercedes,13.0,100.747,3.0,HARD,1.0,4.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,30.190890020976923,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
VER,Red Bull Racing,12.0,112.233,2.0,HARD,1.0,2.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,33.632903805813605,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
GAS,Red Bull Racing,28.0,82.48400000000001,2.0,MEDIUM,1.0,9.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.71801018879233,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
GAS,Red Bull Racing,63.0,81.70400000000001,3.0,SOFT,4.0,5.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.484267305963442,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
SAI,McLaren,31.0,79.95700000000001,2.0,MEDIUM,1.0,9.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,23.96074318249925,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
KVY,AlphaTauri,33.0,81.712,2.0,MEDIUM,1.0,9.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.48666466886425,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
ALB,AlphaTauri,41.0,78.355,2.0,MEDIUM,1.0,9.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,23.480671261612226,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
RIC,Alpine,12.0,101.71000000000001,2.0,MEDIUM,1.0,13.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,30.479472580161822,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
GRO,Haas F1 Team,51.0,80.62100000000001,2.0,MEDIUM,1.0,9.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.159724303266408,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
NOR,McLaren,48.0,79.989,2.0,SOFT,1.0,11.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,23.970332634102487,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
PER,Aston Martin,12.0,93.15400000000001,2.0,HARD,1.0,17.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,27.91549295774648,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
HUL,Alpine,10.0,96.009,2.0,HARD,1.0,18.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,28.771051842972728,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
MAG,Haas F1 Team,12.0,100.944,2.0,MEDIUM,1.0,14.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,30.249925082409348,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
RUS,Williams,11.0,105.40400000000001,2.0,HARD,1.0,19.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,31.58645489961043,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
STR,Aston Martin,40.0,80.583,1.0,MEDIUM,40.0,18.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.14833682948756,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
RAI,Alfa Romeo,47.0,85.226,2.0,MEDIUM,1.0,17.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,25.539706323044648,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
KUB,Williams,22.0,82.977,2.0,HARD,1.0,19.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.86574767755469,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
GIO,Alfa Romeo,45.0,80.97500000000001,2.0,MEDIUM,1.0,19.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,24.26580761162721,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
LEC,Ferrari,10.0,105.58800000000001,2.0,HARD,1.0,20.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,31.64159424632904,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
LEC,Ferrari,17.0,,3.0,SOFT,1.0,20.0,2019,Monaco,False,7,3.337,1,5.0,2.0,5.0,1,1,5,1,,7,3.337,1,5.0,2.0,5.0,1,1,5,1,7,3.337,1,5.0,2.0,5.0,1,1,5,1
GAS,Red Bull Racing,23.0,102.43900000000001,2.0,MEDIUM,1.0,9.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.996779042301913,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
GAS,Red Bull Racing,47.0,135.989,3.0,SOFT,4.0,6.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.200987760360746,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
PER,Aston Martin,25.0,103.03800000000001,2.0,MEDIUM,1.0,16.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.125402619712265,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
PER,Aston Martin,46.0,136.82600000000002,3.0,SOFT,4.0,14.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.380717199914113,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
LEC,Ferrari,26.0,103.60700000000001,2.0,HARD,1.0,4.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.247584281726436,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
LEC,Ferrari,47.0,134.639,3.0,MEDIUM,1.0,5.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,28.91110156753275,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
STR,Aston Martin,23.0,103.247,2.0,SOFT,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.1702812969723,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
MAG,Haas F1 Team,24.0,101.623,2.0,MEDIUM,1.0,14.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.821558943525876,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
MAG,Haas F1 Team,46.0,135.493,3.0,SOFT,4.0,8.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.094481425810606,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
ALB,AlphaTauri,26.0,103.45100000000001,2.0,MEDIUM,1.0,13.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.21408632166631,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
ALB,AlphaTauri,46.0,,3.0,MEDIUM,1.0,11.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
KVY,AlphaTauri,22.0,102.55000000000001,2.0,MEDIUM,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.02061412926777,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
KVY,AlphaTauri,46.0,147.42100000000002,3.0,MEDIUM,1.0,9.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,31.655786987330902,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
HUL,Alpine,36.0,102.09,2.0,SOFT,1.0,16.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.921838093193042,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
RIC,Alpine,25.0,103.527,2.0,HARD,1.0,14.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.23040584066996,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
RIC,Alpine,46.0,143.46,3.0,MEDIUM,1.0,13.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,30.805239424522227,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
VER,Red Bull Racing,21.0,101.126,2.0,SOFT,1.0,5.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.71483787846253,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
VER,Red Bull Racing,44.0,99.66300000000001,3.0,MEDIUM,1.0,4.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.40068713764226,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
NOR,McLaren,27.0,101.58900000000001,2.0,MEDIUM,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.814258106076878,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
HAM,Mercedes,28.0,101.22800000000001,2.0,MEDIUM,1.0,1.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.736740390809537,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
HAM,Mercedes,47.0,,3.0,SOFT,4.0,1.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
VET,Ferrari,20.0,102.58500000000001,2.0,MEDIUM,1.0,10.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.02812969722998,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
VET,Ferrari,41.0,99.608,3.0,MEDIUM,1.0,5.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.388876959415935,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
SAI,McLaren,25.0,101.501,2.0,MEDIUM,1.0,15.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.795361820914753,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
SAI,McLaren,47.0,105.378,3.0,SOFT,4.0,10.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.62787202061413,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
RUS,Williams,33.0,104.19200000000001,2.0,SOFT,1.0,19.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.3732016319519,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
RUS,Williams,45.0,135.923,3.0,MEDIUM,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.186815546489157,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
RAI,Alfa Romeo,29.0,102.83900000000001,2.0,HARD,1.0,17.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.082671247584283,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
RAI,Alfa Romeo,46.0,136.44400000000002,3.0,SOFT,1.0,15.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.298690143869447,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
BOT,Mercedes,27.0,101.045,2.0,MEDIUM,1.0,2.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,21.69744470689285,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
BOT,Mercedes,46.0,130.38500000000002,3.0,SOFT,4.0,2.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,27.997637964354738,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
GRO,Haas F1 Team,27.0,102.507,2.0,MEDIUM,1.0,7.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.011380717199916,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
GRO,Haas F1 Team,47.0,136.37300000000002,3.0,SOFT,4.0,7.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.283444277431826,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
KUB,Williams,32.0,110.94900000000001,2.0,SOFT,1.0,20.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,23.82413570968435,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
KUB,Williams,45.0,136.055,3.0,MEDIUM,1.0,18.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,29.21515997423234,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
GIO,Alfa Romeo,7.0,103.822,2.0,HARD,1.0,20.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.293751342065708,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
GIO,Alfa Romeo,42.0,105.22300000000001,3.0,SOFT,1.0,18.0,2019,Spain,False,8,4.657,4,3.0,3.0,3.0,3,5,4,5,22.594588791067213,8,4.657,4,3.0,3.0,3.0,3,5,4,5,8,4.657,4,3.0,3.0,3.0,3,5,4,5
GAS,Red Bull Racing,8.0,80.128,2.0,HARD,1.0,13.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.3737674845219,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
PER,Aston Martin,12.0,79.74000000000001,2.0,HARD,1.0,15.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.284797064893375,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
LEC,Ferrari,34.0,79.66300000000001,2.0,HARD,1.0,4.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.26714056409081,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
STR,Aston Martin,46.0,79.019,2.0,MEDIUM,1.0,10.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.11946801192387,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
MAG,Haas F1 Team,40.0,80.125,2.0,MEDIUM,1.0,18.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.373079568906213,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
ALB,AlphaTauri,2.0,82.732,2.0,HARD,1.0,20.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.970878238936024,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
KVY,AlphaTauri,13.0,81.16900000000001,2.0,HARD,1.0,14.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.612474203164414,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
HUL,Alpine,17.0,80.07600000000001,2.0,HARD,1.0,7.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.361843613850038,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
RIC,Alpine,9.0,80.147,2.0,HARD,1.0,11.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.378124283421236,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
VER,Red Bull Racing,49.0,78.85900000000001,2.0,MEDIUM,6.0,7.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.082779179087368,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
HAM,Mercedes,29.0,78.372,2.0,HARD,1.0,3.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,17.971107544141255,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
VET,Ferrari,27.0,78.56700000000001,2.0,HARD,1.0,3.0,2019,Canada,False,9,4.361,2,5.0,5.0,5.0,1,1,1,3,18.015822059160744,9,4.361,2,5.0,5.0,5.0,1,1,1,3,9,4.361,2,5.0,5.0,5.0,1,1,1,3
