,Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
290,2019,Spain,RAI,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,28.0,1.0
291,2019,Spain,RAI,MEDIUM-HARD-SOFT,2,2.0,HARD,17.0,2.0
292,2019,Spain,RAI,MEDIUM-HARD-SOFT,2,3.0,SOFT,21.0,3.0
293,2019,Spain,PER,SOFT-MEDIUM-SOFT,2,1.0,SOFT,24.0,1.0
294,2019,Spain,PER,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,21.0,2.0
295,2019,Spain,PER,SOFT-MEDIUM-SOFT,2,3.0,SOFT,21.0,3.0
296,2019,Spain,GIO,SOFT-HARD-SOFT,2,1.0,SOFT,6.0,1.0
297,2019,Spain,GIO,SOFT-HARD-SOFT,2,2.0,HARD,35.0,2.0
298,2019,Spain,GIO,SOFT-HARD-SOFT,2,3.0,SOFT,25.0,3.0
299,2019,Spain,RUS,MEDIUM-SOFT-MEDIUM,2,1.0,MEDIUM,32.0,1.0
300,2019,Spain,RUS,MEDIUM-SOFT-MEDIUM,2,2.0,SOFT,12.0,2.0
301,2019,Spain,RUS,MEDIUM-SOFT-MEDIUM,2,3.0,MEDIUM,21.0,3.0
302,2019,Spain,KUB,MEDIUM-SOFT-MEDIUM,2,1.0,MEDIUM,31.0,1.0
303,2019,Spain,KUB,MEDIUM-SOFT-MEDIUM,2,2.0,SOFT,13.0,2.0
304,2019,Spain,KUB,MEDIUM-SOFT-MEDIUM,2,3.0,MEDIUM,21.0,3.0
305,2019,Spain,STR,MEDIUM-SOFT,1,1.0,MEDIUM,22.0,1.0
306,2019,Spain,STR,MEDIUM-SOFT,1,2.0,SOFT,23.0,2.0
307,2019,Spain,NOR,SOFT-MEDIUM,1,1.0,SOFT,26.0,1.0
308,2019,Spain,NOR,SOFT-MEDIUM,1,2.0,MEDIUM,19.0,2.0
309,2019,Canada,HAM,MEDIUM-HARD,1,1.0,MEDIUM,28.0,1.0
310,2019,Canada,HAM,MEDIUM-HARD,1,2.0,HARD,42.0,2.0
311,2019,Canada,VET,MEDIUM-HARD,1,1.0,MEDIUM,26.0,1.0
312,2019,Canada,VET,MEDIUM-HARD,1,2.0,HARD,44.0,2.0
313,2019,Canada,LEC,MEDIUM-HARD,1,1.0,MEDIUM,33.0,1.0
314,2019,Canada,LEC,MEDIUM-HARD,1,2.0,HARD,37.0,2.0
315,2019,Canada,BOT,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,30.0,1.0
316,2019,Canada,BOT,MEDIUM-HARD-SOFT,2,2.0,HARD,37.0,2.0
317,2019,Canada,BOT,MEDIUM-HARD-SOFT,2,3.0,SOFT,3.0,3.0
318,2019,Canada,VER,HARD-MEDIUM,1,1.0,HARD,48.0,1.0
319,2019,Canada,VER,HARD-MEDIUM,1,2.0,MEDIUM,22.0,2.0
320,2019,Canada,RIC,SOFT-HARD,1,1.0,SOFT,8.0,1.0
321,2019,Canada,RIC,SOFT-HARD,1,2.0,HARD,61.0,2.0
322,2019,Canada,HUL,SOFT-HARD,1,1.0,SOFT,16.0,1.0
323,2019,Canada,HUL,SOFT-HARD,1,2.0,HARD,53.0,2.0
324,2019,Canada,GAS,SOFT-HARD,1,1.0,SOFT,7.0,1.0
325,2019,Canada,GAS,SOFT-HARD,1,2.0,HARD,62.0,2.0
326,2019,Canada,STR,HARD-MEDIUM,1,1.0,HARD,45.0,1.0
327,2019,Canada,STR,HARD-MEDIUM,1,2.0,MEDIUM,24.0,2.0
328,2019,Canada,KVY,MEDIUM-HARD,1,1.0,MEDIUM,12.0,1.0
329,2019,Canada,KVY,MEDIUM-HARD,1,2.0,HARD,57.0,2.0
330,2019,Canada,SAI,SOFT-HARD,1,1.0,SOFT,4.0,1.0
331,2019,Canada,SAI,SOFT-HARD,1,2.0,HARD,65.0,2.0
332,2019,Canada,PER,MEDIUM-HARD,1,1.0,MEDIUM,11.0,1.0
333,2019,Canada,PER,MEDIUM-HARD,1,2.0,HARD,58.0,2.0
334,2019,Canada,GIO,HARD-MEDIUM,1,1.0,HARD,33.0,1.0
335,2019,Canada,GIO,HARD-MEDIUM,1,2.0,MEDIUM,36.0,2.0
336,2019,Canada,GRO,MEDIUM-HARD,1,1.0,MEDIUM,34.0,1.0
337,2019,Canada,GRO,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
338,2019,Canada,RAI,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,6.0,1.0
339,2019,Canada,RAI,MEDIUM-HARD-SOFT,2,2.0,HARD,52.0,2.0
340,2019,Canada,RAI,MEDIUM-HARD-SOFT,2,3.0,SOFT,11.0,3.0
341,2019,Canada,RUS,MEDIUM-HARD,1,1.0,MEDIUM,9.0,1.0
342,2019,Canada,RUS,MEDIUM-HARD,1,2.0,HARD,59.0,2.0
343,2019,Canada,MAG,HARD-MEDIUM,1,1.0,HARD,39.0,1.0
344,2019,Canada,MAG,HARD-MEDIUM,1,2.0,MEDIUM,29.0,2.0
345,2019,Canada,KUB,MEDIUM-HARD-HARD,2,1.0,MEDIUM,9.0,1.0
346,2019,Canada,KUB,MEDIUM-HARD-HARD,2,2.0,HARD,29.0,2.0
347,2019,Canada,KUB,MEDIUM-HARD-HARD,2,3.0,HARD,29.0,3.0
348,2019,Canada,ALB,MEDIUM-HARD,1,1.0,MEDIUM,1.0,1.0
349,2019,Canada,ALB,MEDIUM-HARD,1,2.0,HARD,59.0,2.0
350,2019,Canada,NOR,SOFT,0,1.0,SOFT,9.0,1.0
351,2019,Austria,VER,MEDIUM-HARD,1,1.0,MEDIUM,31.0,1.0
352,2019,Austria,VER,MEDIUM-HARD,1,2.0,HARD,40.0,2.0
353,2019,Austria,LEC,SOFT-HARD,1,1.0,SOFT,22.0,1.0
354,2019,Austria,LEC,SOFT-HARD,1,2.0,HARD,49.0,2.0
355,2019,Austria,BOT,MEDIUM-HARD,1,1.0,MEDIUM,21.0,1.0
356,2019,Austria,BOT,MEDIUM-HARD,1,2.0,HARD,50.0,2.0
357,2019,Austria,VET,SOFT-HARD-SOFT,2,1.0,SOFT,21.0,1.0
358,2019,Austria,VET,SOFT-HARD-SOFT,2,2.0,HARD,29.0,2.0
359,2019,Austria,VET,SOFT-HARD-SOFT,2,3.0,SOFT,21.0,3.0
360,2019,Austria,HAM,MEDIUM-HARD,1,1.0,MEDIUM,30.0,1.0
361,2019,Austria,HAM,MEDIUM-HARD,1,2.0,HARD,41.0,2.0
362,2019,Austria,NOR,SOFT-MEDIUM,1,1.0,SOFT,25.0,1.0
363,2019,Austria,NOR,SOFT-MEDIUM,1,2.0,MEDIUM,45.0,2.0
364,2019,Austria,GAS,SOFT-HARD,1,1.0,SOFT,25.0,1.0
365,2019,Austria,GAS,SOFT-HARD,1,2.0,HARD,45.0,2.0
366,2019,Austria,SAI,MEDIUM-HARD,1,1.0,MEDIUM,41.0,1.0
367,2019,Austria,SAI,MEDIUM-HARD,1,2.0,HARD,29.0,2.0
368,2019,Austria,RAI,SOFT-HARD,1,1.0,SOFT,23.0,1.0
369,2019,Austria,RAI,SOFT-HARD,1,2.0,HARD,47.0,2.0
370,2019,Austria,GIO,SOFT-HARD,1,1.0,SOFT,24.0,1.0
371,2019,Austria,GIO,SOFT-HARD,1,2.0,HARD,46.0,2.0
372,2019,Austria,PER,MEDIUM-HARD,1,1.0,MEDIUM,28.0,1.0
373,2019,Austria,PER,MEDIUM-HARD,1,2.0,HARD,42.0,2.0
374,2019,Austria,RIC,MEDIUM-SOFT,1,1.0,MEDIUM,46.0,1.0
375,2019,Austria,RIC,MEDIUM-SOFT,1,2.0,SOFT,24.0,2.0
376,2019,Austria,HUL,MEDIUM-HARD,1,1.0,MEDIUM,26.0,1.0
377,2019,Austria,HUL,MEDIUM-HARD,1,2.0,HARD,44.0,2.0
378,2019,Austria,STR,MEDIUM-HARD,1,1.0,MEDIUM,25.0,1.0
379,2019,Austria,STR,MEDIUM-HARD,1,2.0,HARD,45.0,2.0
380,2019,Austria,ALB,MEDIUM-HARD,1,1.0,MEDIUM,35.0,1.0
381,2019,Austria,ALB,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
382,2019,Austria,GRO,MEDIUM-HARD,1,1.0,MEDIUM,34.0,1.0
383,2019,Austria,GRO,MEDIUM-HARD,1,2.0,HARD,36.0,2.0
384,2019,Austria,KVY,MEDIUM-HARD,1,1.0,MEDIUM,32.0,1.0
385,2019,Austria,KVY,MEDIUM-HARD,1,2.0,HARD,38.0,2.0
386,2019,Austria,RUS,MEDIUM-HARD,1,1.0,MEDIUM,27.0,1.0
387,2019,Austria,RUS,MEDIUM-HARD,1,2.0,HARD,42.0,2.0
388,2019,Austria,MAG,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,11.0,1.0
389,2019,Austria,MAG,SOFT-HARD-HARD-SOFT,3,2.0,HARD,2.0,2.0
390,2019,Austria,MAG,SOFT-HARD-HARD-SOFT,3,3.0,HARD,49.0,3.0
391,2019,Austria,MAG,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,7.0,4.0
392,2019,Austria,KUB,MEDIUM-HARD,1,1.0,MEDIUM,19.0,1.0
393,2019,Austria,KUB,MEDIUM-HARD,1,2.0,HARD,49.0,2.0
394,2019,Great Britain,HAM,MEDIUM-HARD,1,1.0,MEDIUM,20.0,1.0
395,2019,Great Britain,HAM,MEDIUM-HARD,1,2.0,HARD,32.0,2.0
396,2019,Great Britain,BOT,MEDIUM-MEDIUM-SOFT,2,1.0,MEDIUM,16.0,1.0
397,2019,Great Britain,BOT,MEDIUM-MEDIUM-SOFT,2,2.0,MEDIUM,29.0,2.0
398,2019,Great Britain,BOT,MEDIUM-MEDIUM-SOFT,2,3.0,SOFT,7.0,3.0
399,2019,Great Britain,LEC,SOFT-MEDIUM-HARD,2,1.0,SOFT,13.0,1.0
400,2019,Great Britain,LEC,SOFT-MEDIUM-HARD,2,2.0,MEDIUM,8.0,2.0
401,2019,Great Britain,LEC,SOFT-MEDIUM-HARD,2,3.0,HARD,31.0,3.0
402,2019,Great Britain,GAS,MEDIUM-HARD,1,1.0,MEDIUM,12.0,1.0
403,2019,Great Britain,GAS,MEDIUM-HARD,1,2.0,HARD,40.0,2.0
404,2019,Great Britain,VER,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,13.0,1.0
405,2019,Great Britain,VER,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,7.0,2.0
406,2019,Great Britain,VER,MEDIUM-MEDIUM-HARD,2,3.0,HARD,32.0,3.0
407,2019,Great Britain,SAI,MEDIUM-HARD,1,1.0,MEDIUM,20.0,1.0
408,2019,Great Britain,SAI,MEDIUM-HARD,1,2.0,HARD,32.0,2.0
409,2019,Great Britain,RIC,SOFT-MEDIUM-HARD,2,1.0,SOFT,12.0,1.0
410,2019,Great Britain,RIC,SOFT-MEDIUM-HARD,2,2.0,MEDIUM,8.0,2.0
411,2019,Great Britain,RIC,SOFT-MEDIUM-HARD,2,3.0,HARD,32.0,3.0
412,2019,Great Britain,RAI,MEDIUM-HARD,1,1.0,MEDIUM,17.0,1.0
413,2019,Great Britain,RAI,MEDIUM-HARD,1,2.0,HARD,35.0,2.0
414,2019,Great Britain,KVY,SOFT-MEDIUM-HARD,2,1.0,SOFT,12.0,1.0
415,2019,Great Britain,KVY,SOFT-MEDIUM-HARD,2,2.0,MEDIUM,9.0,2.0
416,2019,Great Britain,KVY,SOFT-MEDIUM-HARD,2,3.0,HARD,31.0,3.0
417,2019,Great Britain,HUL,SOFT-HARD,1,1.0,SOFT,13.0,1.0
418,2019,Great Britain,HUL,SOFT-HARD,1,2.0,HARD,39.0,2.0
419,2019,Great Britain,NOR,SOFT-MEDIUM-HARD,2,1.0,SOFT,13.0,1.0
420,2019,Great Britain,NOR,SOFT-MEDIUM-HARD,2,2.0,MEDIUM,22.0,2.0
421,2019,Great Britain,NOR,SOFT-MEDIUM-HARD,2,3.0,HARD,17.0,3.0
422,2019,Great Britain,ALB,SOFT-MEDIUM,1,1.0,SOFT,13.0,1.0
423,2019,Great Britain,ALB,SOFT-MEDIUM,1,2.0,MEDIUM,39.0,2.0
424,2019,Great Britain,STR,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,13.0,1.0
425,2019,Great Britain,STR,MEDIUM-HARD-SOFT,2,2.0,HARD,26.0,2.0
426,2019,Great Britain,STR,MEDIUM-HARD-SOFT,2,3.0,SOFT,13.0,3.0
427,2019,Great Britain,RUS,MEDIUM-HARD,1,1.0,MEDIUM,21.0,1.0
428,2019,Great Britain,RUS,MEDIUM-HARD,1,2.0,HARD,30.0,2.0
429,2019,Great Britain,KUB,MEDIUM-HARD,1,1.0,MEDIUM,20.0,1.0
430,2019,Great Britain,KUB,MEDIUM-HARD,1,2.0,HARD,31.0,2.0
431,2019,Great Britain,VET,SOFT-HARD-MEDIUM,2,1.0,SOFT,20.0,1.0
432,2019,Great Britain,VET,SOFT-HARD-MEDIUM,2,2.0,HARD,18.0,2.0
433,2019,Great Britain,VET,SOFT-HARD-MEDIUM,2,3.0,MEDIUM,13.0,3.0
434,2019,Great Britain,PER,MEDIUM-HARD-SOFT-SOFT,3,1.0,MEDIUM,18.0,1.0
435,2019,Great Britain,PER,MEDIUM-HARD-SOFT-SOFT,3,2.0,HARD,6.0,2.0
436,2019,Great Britain,PER,MEDIUM-HARD-SOFT-SOFT,3,3.0,SOFT,22.0,3.0
437,2019,Great Britain,PER,MEDIUM-HARD-SOFT-SOFT,3,4.0,SOFT,5.0,4.0
438,2019,Great Britain,GIO,MEDIUM,0,1.0,MEDIUM,19.0,1.0
439,2019,Great Britain,GRO,SOFT-HARD,1,1.0,SOFT,1.0,1.0
440,2019,Great Britain,GRO,SOFT-HARD,1,2.0,HARD,8.0,2.0
441,2019,Great Britain,MAG,SOFT-HARD,1,1.0,SOFT,1.0,1.0
442,2019,Great Britain,MAG,SOFT-HARD,1,2.0,HARD,5.0,2.0
443,2019,Hungary,HAM,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,31.0,1.0
444,2019,Hungary,HAM,MEDIUM-HARD-MEDIUM,2,2.0,HARD,18.0,2.0
445,2019,Hungary,HAM,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,21.0,3.0
446,2019,Hungary,VER,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,25.0,1.0
447,2019,Hungary,VER,MEDIUM-HARD-SOFT,2,2.0,HARD,42.0,2.0
448,2019,Hungary,VER,MEDIUM-HARD-SOFT,2,3.0,SOFT,3.0,3.0
449,2019,Hungary,VET,MEDIUM-SOFT,1,1.0,MEDIUM,39.0,1.0
450,2019,Hungary,VET,MEDIUM-SOFT,1,2.0,SOFT,31.0,2.0
451,2019,Hungary,LEC,MEDIUM-HARD,1,1.0,MEDIUM,27.0,1.0
452,2019,Hungary,LEC,MEDIUM-HARD,1,2.0,HARD,43.0,2.0
453,2019,Hungary,SAI,SOFT-HARD,1,1.0,SOFT,29.0,1.0
454,2019,Hungary,SAI,SOFT-HARD,1,2.0,HARD,40.0,2.0
455,2019,Hungary,GAS,MEDIUM-HARD,1,1.0,MEDIUM,28.0,1.0
456,2019,Hungary,GAS,MEDIUM-HARD,1,2.0,HARD,41.0,2.0
457,2019,Hungary,RAI,SOFT-MEDIUM,1,1.0,SOFT,29.0,1.0
458,2019,Hungary,RAI,SOFT-MEDIUM,1,2.0,MEDIUM,40.0,2.0
459,2019,Hungary,BOT,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,5.0,1.0
460,2019,Hungary,BOT,MEDIUM-HARD-MEDIUM,2,2.0,HARD,41.0,2.0
461,2019,Hungary,BOT,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,23.0,3.0
462,2019,Hungary,NOR,SOFT-HARD,1,1.0,SOFT,28.0,1.0
463,2019,Hungary,NOR,SOFT-HARD,1,2.0,HARD,41.0,2.0
464,2019,Hungary,ALB,MEDIUM-HARD,1,1.0,MEDIUM,28.0,1.0
465,2019,Hungary,ALB,MEDIUM-HARD,1,2.0,HARD,41.0,2.0
466,2019,Hungary,PER,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
467,2019,Hungary,PER,MEDIUM-HARD,1,2.0,HARD,51.0,2.0
468,2019,Hungary,HUL,MEDIUM-SOFT,1,1.0,MEDIUM,36.0,1.0
469,2019,Hungary,HUL,MEDIUM-SOFT,1,2.0,SOFT,33.0,2.0
470,2019,Hungary,MAG,MEDIUM-SOFT,1,1.0,MEDIUM,38.0,1.0
471,2019,Hungary,MAG,MEDIUM-SOFT,1,2.0,SOFT,31.0,2.0
472,2019,Hungary,RIC,HARD-SOFT,1,1.0,HARD,46.0,1.0
473,2019,Hungary,RIC,HARD-SOFT,1,2.0,SOFT,23.0,2.0
474,2019,Hungary,KVY,MEDIUM-HARD,1,1.0,MEDIUM,21.0,1.0
475,2019,Hungary,KVY,MEDIUM-HARD,1,2.0,HARD,47.0,2.0
476,2019,Hungary,RUS,MEDIUM-HARD,1,1.0,MEDIUM,16.0,1.0
477,2019,Hungary,RUS,MEDIUM-HARD,1,2.0,HARD,52.0,2.0
478,2019,Hungary,STR,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,16.0,1.0
479,2019,Hungary,STR,MEDIUM-HARD-SOFT,2,2.0,HARD,34.0,2.0
480,2019,Hungary,STR,MEDIUM-HARD-SOFT,2,3.0,SOFT,18.0,3.0
481,2019,Hungary,GIO,MEDIUM-HARD,1,1.0,MEDIUM,15.0,1.0
482,2019,Hungary,GIO,MEDIUM-HARD,1,2.0,HARD,53.0,2.0
483,2019,Hungary,KUB,MEDIUM-HARD,1,1.0,MEDIUM,18.0,1.0
484,2019,Hungary,KUB,MEDIUM-HARD,1,2.0,HARD,49.0,2.0
485,2019,Hungary,GRO,SOFT-HARD,1,1.0,SOFT,19.0,1.0
486,2019,Hungary,GRO,SOFT-HARD,1,2.0,HARD,30.0,2.0
487,2019,Belgium,LEC,SOFT-MEDIUM,1,1.0,SOFT,21.0,1.0
488,2019,Belgium,LEC,SOFT-MEDIUM,1,2.0,MEDIUM,23.0,2.0
489,2019,Belgium,HAM,SOFT-MEDIUM,1,1.0,SOFT,22.0,1.0
490,2019,Belgium,HAM,SOFT-MEDIUM,1,2.0,MEDIUM,22.0,2.0
491,2019,Belgium,BOT,SOFT-MEDIUM,1,1.0,SOFT,23.0,1.0
492,2019,Belgium,BOT,SOFT-MEDIUM,1,2.0,MEDIUM,21.0,2.0
493,2019,Belgium,VET,SOFT-MEDIUM-SOFT,2,1.0,SOFT,15.0,1.0
494,2019,Belgium,VET,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,18.0,2.0
495,2019,Belgium,VET,SOFT-MEDIUM-SOFT,2,3.0,SOFT,11.0,3.0
496,2019,Belgium,ALB,MEDIUM-SOFT,1,1.0,MEDIUM,23.0,1.0
497,2019,Belgium,ALB,MEDIUM-SOFT,1,2.0,SOFT,21.0,2.0
498,2019,Belgium,PER,SOFT-MEDIUM,1,1.0,SOFT,15.0,1.0
499,2019,Belgium,PER,SOFT-MEDIUM,1,2.0,MEDIUM,29.0,2.0
500,2019,Belgium,KVY,MEDIUM-SOFT,1,1.0,MEDIUM,24.0,1.0
501,2019,Belgium,KVY,MEDIUM-SOFT,1,2.0,SOFT,20.0,2.0
502,2019,Belgium,HUL,SOFT-MEDIUM-SOFT,2,1.0,SOFT,11.0,1.0
503,2019,Belgium,HUL,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,20.0,2.0
504,2019,Belgium,HUL,SOFT-MEDIUM-SOFT,2,3.0,SOFT,13.0,3.0
505,2019,Belgium,GAS,SOFT-MEDIUM,1,1.0,SOFT,13.0,1.0
506,2019,Belgium,GAS,SOFT-MEDIUM,1,2.0,MEDIUM,31.0,2.0
507,2019,Belgium,STR,SOFT-MEDIUM-SOFT,2,1.0,SOFT,14.0,1.0
508,2019,Belgium,STR,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,16.0,2.0
509,2019,Belgium,STR,SOFT-MEDIUM-SOFT,2,3.0,SOFT,14.0,3.0
510,2019,Belgium,NOR,SOFT-MEDIUM,1,1.0,SOFT,19.0,1.0
511,2019,Belgium,NOR,SOFT-MEDIUM,1,2.0,MEDIUM,25.0,2.0
512,2019,Belgium,MAG,SOFT-MEDIUM,1,1.0,SOFT,25.0,1.0
513,2019,Belgium,MAG,SOFT-MEDIUM,1,2.0,MEDIUM,18.0,2.0
514,2019,Belgium,GRO,SOFT-MEDIUM,1,1.0,SOFT,16.0,1.0
515,2019,Belgium,GRO,SOFT-MEDIUM,1,2.0,MEDIUM,27.0,2.0
516,2019,Belgium,RIC,SOFT-MEDIUM,1,1.0,SOFT,1.0,1.0
517,2019,Belgium,RIC,SOFT-MEDIUM,1,2.0,MEDIUM,42.0,2.0
518,2019,Belgium,RUS,MEDIUM-SOFT,1,1.0,MEDIUM,30.0,1.0
519,2019,Belgium,RUS,MEDIUM-SOFT,1,2.0,SOFT,13.0,2.0
520,2019,Belgium,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,1.0,SOFT,1.0,1.0
521,2019,Belgium,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,2.0,MEDIUM,1.0,2.0
522,2019,Belgium,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,3.0,MEDIUM,29.0,3.0
523,2019,Belgium,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,4.0,SOFT,12.0,4.0
524,2019,Belgium,KUB,MEDIUM-SOFT,1,1.0,MEDIUM,31.0,1.0
525,2019,Belgium,KUB,MEDIUM-SOFT,1,2.0,SOFT,12.0,2.0
526,2019,Belgium,GIO,MEDIUM-SOFT,1,1.0,MEDIUM,29.0,1.0
527,2019,Belgium,GIO,MEDIUM-SOFT,1,2.0,SOFT,14.0,2.0
528,2019,Belgium,SAI,SOFT,0,1.0,SOFT,1.0,1.0
529,2019,Belgium,VER,SOFT,0,1.0,SOFT,1.0,1.0
530,2019,Azerbaijan,BOT,SOFT-MEDIUM,1,1.0,SOFT,12.0,1.0
531,2019,Azerbaijan,BOT,SOFT-MEDIUM,1,2.0,MEDIUM,39.0,2.0
532,2019,Azerbaijan,HAM,SOFT-MEDIUM,1,1.0,SOFT,13.0,1.0
533,2019,Azerbaijan,HAM,SOFT-MEDIUM,1,2.0,MEDIUM,38.0,2.0
534,2019,Azerbaijan,VET,SOFT-MEDIUM,1,1.0,SOFT,11.0,1.0
535,2019,Azerbaijan,VET,SOFT-MEDIUM,1,2.0,MEDIUM,40.0,2.0
536,2019,Azerbaijan,VER,SOFT-MEDIUM,1,1.0,SOFT,14.0,1.0
537,2019,Azerbaijan,VER,SOFT-MEDIUM,1,2.0,MEDIUM,37.0,2.0
538,2019,Azerbaijan,LEC,MEDIUM-SOFT-SOFT,2,1.0,MEDIUM,34.0,1.0
539,2019,Azerbaijan,LEC,MEDIUM-SOFT-SOFT,2,2.0,SOFT,13.0,2.0
540,2019,Azerbaijan,LEC,MEDIUM-SOFT-SOFT,2,3.0,SOFT,4.0,3.0
541,2019,Azerbaijan,PER,SOFT-MEDIUM,1,1.0,SOFT,10.0,1.0
542,2019,Azerbaijan,PER,SOFT-MEDIUM,1,2.0,MEDIUM,41.0,2.0
543,2019,Azerbaijan,SAI,SOFT-MEDIUM,1,1.0,SOFT,12.0,1.0
544,2019,Azerbaijan,SAI,SOFT-MEDIUM,1,2.0,MEDIUM,39.0,2.0
545,2019,Azerbaijan,NOR,SOFT-MEDIUM-SOFT,2,1.0,SOFT,9.0,1.0
546,2019,Azerbaijan,NOR,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,30.0,2.0
547,2019,Azerbaijan,NOR,SOFT-MEDIUM-SOFT,2,3.0,SOFT,12.0,3.0
548,2019,Azerbaijan,STR,SOFT-MEDIUM,1,1.0,SOFT,10.0,1.0
549,2019,Azerbaijan,STR,SOFT-MEDIUM,1,2.0,MEDIUM,41.0,2.0
550,2019,Azerbaijan,RAI,SOFT-MEDIUM,1,1.0,SOFT,6.0,1.0
551,2019,Azerbaijan,RAI,SOFT-MEDIUM,1,2.0,MEDIUM,44.0,2.0
552,2019,Azerbaijan,ALB,SOFT-MEDIUM,1,1.0,SOFT,12.0,1.0
553,2019,Azerbaijan,ALB,SOFT-MEDIUM,1,2.0,MEDIUM,38.0,2.0
554,2019,Azerbaijan,GIO,SOFT-MEDIUM,1,1.0,SOFT,7.0,1.0
555,2019,Azerbaijan,GIO,SOFT-MEDIUM,1,2.0,MEDIUM,43.0,2.0
556,2019,Azerbaijan,MAG,SOFT-MEDIUM-SOFT,2,1.0,SOFT,7.0,1.0
557,2019,Azerbaijan,MAG,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,32.0,2.0
558,2019,Azerbaijan,MAG,SOFT-MEDIUM-SOFT,2,3.0,SOFT,11.0,3.0
559,2019,Azerbaijan,HUL,SOFT-MEDIUM-SOFT,2,1.0,SOFT,8.0,1.0
560,2019,Azerbaijan,HUL,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,26.0,2.0
561,2019,Azerbaijan,HUL,SOFT-MEDIUM-SOFT,2,3.0,SOFT,16.0,3.0
562,2019,Azerbaijan,RUS,MEDIUM-MEDIUM-SOFT,2,1.0,MEDIUM,25.0,1.0
563,2019,Azerbaijan,RUS,MEDIUM-MEDIUM-SOFT,2,2.0,MEDIUM,13.0,2.0
564,2019,Azerbaijan,RUS,MEDIUM-MEDIUM-SOFT,2,3.0,SOFT,11.0,3.0
565,2019,Azerbaijan,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,1.0,MEDIUM,14.0,1.0
566,2019,Azerbaijan,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,2.0,MEDIUM,9.0,2.0
567,2019,Azerbaijan,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,3.0,MEDIUM,19.0,3.0
568,2019,Azerbaijan,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,4.0,SOFT,7.0,4.0
569,2019,Azerbaijan,GAS,MEDIUM,0,1.0,MEDIUM,39.0,1.0
570,2019,Azerbaijan,GRO,MEDIUM-SOFT,1,1.0,MEDIUM,34.0,1.0
571,2019,Azerbaijan,GRO,MEDIUM-SOFT,1,2.0,SOFT,4.0,2.0
572,2019,Azerbaijan,KVY,SOFT-MEDIUM,1,1.0,SOFT,5.0,1.0
573,2019,Azerbaijan,KVY,SOFT-MEDIUM,1,2.0,MEDIUM,28.0,2.0
574,2019,Azerbaijan,RIC,SOFT-MEDIUM,1,1.0,SOFT,10.0,1.0
575,2019,Azerbaijan,RIC,SOFT-MEDIUM,1,2.0,MEDIUM,21.0,2.0
576,2019,Singapore,VET,SOFT-HARD,1,1.0,SOFT,19.0,1.0
577,2019,Singapore,VET,SOFT-HARD,1,2.0,HARD,42.0,2.0
578,2019,Singapore,LEC,SOFT-HARD,1,1.0,SOFT,20.0,1.0
579,2019,Singapore,LEC,SOFT-HARD,1,2.0,HARD,41.0,2.0
580,2019,Singapore,VER,SOFT-HARD,1,1.0,SOFT,19.0,1.0
581,2019,Singapore,VER,SOFT-HARD,1,2.0,HARD,42.0,2.0
582,2019,Singapore,HAM,SOFT-HARD,1,1.0,SOFT,26.0,1.0
583,2019,Singapore,HAM,SOFT-HARD,1,2.0,HARD,35.0,2.0
584,2019,Singapore,BOT,SOFT-HARD,1,1.0,SOFT,22.0,1.0
585,2019,Singapore,BOT,SOFT-HARD,1,2.0,HARD,39.0,2.0
586,2019,Singapore,ALB,SOFT-HARD,1,1.0,SOFT,20.0,1.0
587,2019,Singapore,ALB,SOFT-HARD,1,2.0,HARD,41.0,2.0
