,Driver,Stint,Compound,GP,Year,StintLength
3119,SAR,2.0,HARD,Singapore,2023,21
3120,SAR,2.0,HARD,Spain,2023,15
3121,SAR,2.0,MEDIUM,Austria,2023,3
3122,SAR,2.0,MEDIUM,Belgium,2023,4
3123,SAR,2.0,MEDIUM,Qatar,2023,11
3124,SAR,2.0,MEDIUM,Saudi Arabia,2023,29
3125,SAR,2.0,SOFT,Bahrain,2023,16
3126,SAR,2.0,SOFT,Great Britain,2023,15
3127,SAR,3.0,HARD,Abu Dhabi,2023,16
3128,SAR,3.0,HARD,Australia,2023,3
3129,SAR,3.0,HARD,Austria,2023,25
3130,SAR,3.0,HARD,Bahrain,2023,8
3131,SAR,3.0,HARD,Hungary,2023,28
3132,SAR,3.0,HARD,Qatar,2023,12
3133,SAR,3.0,HARD,Spain,2023,24
3134,SAR,3.0,MEDIUM,Austin,2023,23
3135,SAR,3.0,MEDIUM,Belgium,2023,8
3136,SAR,3.0,MEDIUM,Japan,2023,9
3137,SAR,3.0,MEDIUM,Mexico,2023,34
3138,SAR,3.0,MEDIUM,Singapore,2023,17
3139,SAR,3.0,SOFT,Brazil,2023,7
3140,SAR,3.0,SOFT,Monaco,2023,23
3141,SAR,4.0,HARD,Austria,2023,25
3142,SAR,4.0,MEDIUM,Australia,2023,23
3143,SAR,4.0,SOFT,Bahrain,2023,15
3144,SAR,4.0,SOFT,Belgium,2023,9
3145,SAR,4.0,SOFT,Brazil,2023,23
3146,SAR,5.0,HARD,Australia,2023,15
3147,SAR,5.0,SOFT,Brazil,2023,24
3148,STR,1.0,HARD,Abu Dhabi,2023,21
3149,STR,1.0,HARD,Austin,2023,18
3150,STR,1.0,HARD,Azerbaijan,2021,28
3151,STR,1.0,HARD,Azerbaijan,2022,25
3152,STR,1.0,HARD,Canada,2019,31
3153,STR,1.0,HARD,Canada,2022,40
3154,STR,1.0,HARD,China,2022,40
3155,STR,1.0,HARD,Miami,2022,37
3156,STR,1.0,HARD,Miami,2023,40
3157,STR,1.0,HARD,Monaco,2021,44
3158,STR,1.0,HARD,Monaco,2023,46
3159,STR,1.0,MEDIUM,Abu Dhabi,2021,17
3160,STR,1.0,MEDIUM,Abu Dhabi,2022,11
3161,STR,1.0,MEDIUM,Austin,2021,14
3162,STR,1.0,MEDIUM,Austin,2022,14
3163,STR,1.0,MEDIUM,Australia,2019,23
3164,STR,1.0,MEDIUM,Australia,2023,3
3165,STR,1.0,MEDIUM,Austria,2019,22
3166,STR,1.0,MEDIUM,Austria,2022,11
3167,STR,1.0,MEDIUM,Azerbaijan,2023,9
3168,STR,1.0,MEDIUM,Belgium,2022,10
3169,STR,1.0,MEDIUM,Belgium,2023,9
3170,STR,1.0,MEDIUM,Brazil,2022,21
3171,STR,1.0,MEDIUM,Canada,2023,8
3172,STR,1.0,MEDIUM,China,2019,11
3173,STR,1.0,MEDIUM,China,2023,8
3174,STR,1.0,MEDIUM,Great Britain,2019,9
3175,STR,1.0,MEDIUM,Great Britain,2020,3
3176,STR,1.0,MEDIUM,Great Britain,2023,30
3177,STR,1.0,MEDIUM,Imola,2023,18
3178,STR,1.0,MEDIUM,Mexico,2019,34
3179,STR,1.0,MEDIUM,Mexico,2022,12
3180,STR,1.0,MEDIUM,Mexico,2023,26
3181,STR,1.0,MEDIUM,Monaco,2019,9
3182,STR,1.0,MEDIUM,Monza,2021,23
3183,STR,1.0,MEDIUM,Monza,2022,15
3184,STR,1.0,MEDIUM,Monza,2023,18
3185,STR,1.0,MEDIUM,Qatar,2022,11
3186,STR,1.0,MEDIUM,Saudi Arabia,2021,5
3187,STR,1.0,MEDIUM,Saudi Arabia,2022,7
3188,STR,1.0,MEDIUM,Saudi Arabia,2023,11
3189,STR,1.0,MEDIUM,Singapore,2019,19
3190,STR,1.0,SOFT,Abu Dhabi,2020,8
3191,STR,1.0,SOFT,Austria,2020,11
3192,STR,1.0,SOFT,Austria,2021,20
3193,STR,1.0,SOFT,Azerbaijan,2019,2
3194,STR,1.0,SOFT,Bahrain,2021,6
3195,STR,1.0,SOFT,Bahrain,2022,2
3196,STR,1.0,SOFT,Bahrain,2023,10
3197,STR,1.0,SOFT,Belgium,2019,8
3198,STR,1.0,SOFT,Belgium,2020,9
3199,STR,1.0,SOFT,Brazil,2019,21
3200,STR,1.0,SOFT,Hungary,2022,10
3201,STR,1.0,SOFT,Hungary,2023,4
3202,STR,1.0,SOFT,Japan,2019,16
3203,STR,1.0,SOFT,Japan,2023,9
3204,STR,1.0,SOFT,Monaco,2020,19
3205,STR,1.0,SOFT,Monza,2019,12
3206,STR,1.0,SOFT,Monza,2020,19
3207,STR,1.0,SOFT,Spain,2022,1
3208,STR,1.0,SOFT,Spain,2023,11
3209,STR,2.0,HARD,Abu Dhabi,2019,12
3210,STR,2.0,HARD,Abu Dhabi,2020,42
3211,STR,2.0,HARD,Abu Dhabi,2021,26
3212,STR,2.0,HARD,Abu Dhabi,2022,26
3213,STR,2.0,HARD,Abu Dhabi,2023,19
3214,STR,2.0,HARD,Austin,2019,16
3215,STR,2.0,HARD,Australia,2019,29
3216,STR,2.0,HARD,Australia,2023,41
3217,STR,2.0,HARD,Austria,2019,43
3218,STR,2.0,HARD,Austria,2021,38
3219,STR,2.0,HARD,Azerbaijan,2023,38
3220,STR,2.0,HARD,Bahrain,2023,13
3221,STR,2.0,HARD,Belgium,2020,30
3222,STR,2.0,HARD,Canada,2023,9
3223,STR,2.0,HARD,China,2019,22
3224,STR,2.0,HARD,China,2023,9
3225,STR,2.0,HARD,Great Britain,2019,19
3226,STR,2.0,HARD,Great Britain,2020,32
3227,STR,2.0,HARD,Hungary,2023,21
3228,STR,2.0,HARD,Imola,2023,28
3229,STR,2.0,HARD,Mexico,2019,31
3230,STR,2.0,HARD,Mexico,2021,17
3231,STR,2.0,HARD,Monaco,2019,26
3232,STR,2.0,HARD,Monza,2021,22
3233,STR,2.0,HARD,Monza,2022,19
3234,STR,2.0,HARD,Monza,2023,28
3235,STR,2.0,HARD,Qatar,2021,30
3236,STR,2.0,HARD,Saudi Arabia,2022,24
3237,STR,2.0,HARD,Saudi Arabia,2023,2
3238,STR,2.0,HARD,Singapore,2019,3
3239,STR,2.0,MEDIUM,Austin,2021,14
3240,STR,2.0,MEDIUM,Austin,2022,1
3241,STR,2.0,MEDIUM,Austin,2023,19
3242,STR,2.0,MEDIUM,Austria,2023,9
3243,STR,2.0,MEDIUM,Azerbaijan,2019,38
3244,STR,2.0,MEDIUM,Azerbaijan,2022,11
3245,STR,2.0,MEDIUM,Bahrain,2019,18
3246,STR,2.0,MEDIUM,Bahrain,2021,14
3247,STR,2.0,MEDIUM,Belgium,2019,14
3248,STR,2.0,MEDIUM,Belgium,2022,9
3249,STR,2.0,MEDIUM,Brazil,2019,23
3250,STR,2.0,MEDIUM,Brazil,2022,17
3251,STR,2.0,MEDIUM,Canada,2019,22
3252,STR,2.0,MEDIUM,Canada,2022,17
3253,STR,2.0,MEDIUM,China,2022,17
3254,STR,2.0,MEDIUM,Great Britain,2021,16
3255,STR,2.0,MEDIUM,Great Britain,2022,11
3256,STR,2.0,MEDIUM,Hungary,2020,7
3257,STR,2.0,MEDIUM,Hungary,2022,30
3258,STR,2.0,MEDIUM,Imola,2022,38
3259,STR,2.0,MEDIUM,Japan,2019,31
3260,STR,2.0,MEDIUM,Japan,2023,4
3261,STR,2.0,MEDIUM,Miami,2022,10
3262,STR,2.0,MEDIUM,Miami,2023,14
3263,STR,2.0,MEDIUM,Monaco,2020,25
3264,STR,2.0,MEDIUM,Monza,2020,25
3265,STR,2.0,MEDIUM,Qatar,2023,1
3266,STR,2.0,MEDIUM,Singapore,2022,14
3267,STR,2.0,SOFT,Bahrain,2022,18
3268,STR,2.0,SOFT,Belgium,2023,22
3269,STR,2.0,SOFT,Great Britain,2023,14
3270,STR,2.0,SOFT,Mexico,2022,20
3271,STR,2.0,SOFT,Monaco,2021,17
3272,STR,2.0,SOFT,Monza,2019,5
3273,STR,2.0,SOFT,Spain,2019,19
3274,STR,2.0,SOFT,Spain,2022,9
3275,STR,2.0,SOFT,Spain,2023,18
3276,STR,3.0,HARD,Austin,2021,20
3277,STR,3.0,HARD,Australia,2022,7
3278,STR,3.0,HARD,Austria,2023,16
3279,STR,3.0,HARD,Bahrain,2021,26
3280,STR,3.0,HARD,Bahrain,2023,25
3281,STR,3.0,HARD,Belgium,2022,17
3282,STR,3.0,HARD,Canada,2023,42
3283,STR,3.0,HARD,China,2023,42
3284,STR,3.0,HARD,Great Britain,2021,28
3285,STR,3.0,HARD,Great Britain,2022,21
3286,STR,3.0,HARD,Hungary,2023,33
3287,STR,3.0,HARD,Mexico,2023,29
3288,STR,3.0,HARD,Qatar,2023,16
3289,STR,3.0,HARD,Spain,2023,31
3290,STR,3.0,MEDIUM,Abu Dhabi,2022,17
3291,STR,3.0,MEDIUM,Abu Dhabi,2023,15
3292,STR,3.0,MEDIUM,Austin,2023,15
3293,STR,3.0,MEDIUM,Austria,2022,30
3294,STR,3.0,MEDIUM,Bahrain,2019,28
3295,STR,3.0,MEDIUM,Bahrain,2022,5
3296,STR,3.0,MEDIUM,Hungary,2020,15
3297,STR,3.0,MEDIUM,Mexico,2021,31
3298,STR,3.0,MEDIUM,Monza,2019,26
3299,STR,3.0,MEDIUM,Qatar,2022,30
3300,STR,3.0,MEDIUM,Spain,2022,13
3301,STR,3.0,SOFT,Abu Dhabi,2019,16
3302,STR,3.0,SOFT,Austin,2019,23
3303,STR,3.0,SOFT,Belgium,2019,13
3304,STR,3.0,SOFT,Brazil,2019,5
3305,STR,3.0,SOFT,Brazil,2022,14
3306,STR,3.0,SOFT,Brazil,2023,17
3307,STR,3.0,SOFT,Canada,2020,17
3308,STR,3.0,SOFT,China,2019,10
3309,STR,3.0,SOFT,Great Britain,2019,12
3310,STR,3.0,SOFT,Hungary,2019,6
3311,STR,3.0,SOFT,Hungary,2022,17
3312,STR,3.0,SOFT,Mexico,2022,26
3313,STR,3.0,SOFT,Netherlands,2023,4
3314,STR,3.0,SOFT,Singapore,2019,1
3315,STR,3.0,SOFT,Spain,2020,21
3316,STR,3.0,SOFT,Spain,2021,14
3317,STR,4.0,HARD,Australia,2022,29
3318,STR,4.0,HARD,Austria,2023,16
3319,STR,4.0,HARD,Brazil,2021,13
3320,STR,4.0,HARD,Hungary,2020,17
3321,STR,4.0,MEDIUM,Brazil,2023,28
3322,STR,4.0,MEDIUM,Canada,2020,11
3323,STR,4.0,MEDIUM,Great Britain,2022,10
3324,STR,4.0,MEDIUM,Imola,2021,26
3325,STR,4.0,MEDIUM,Netherlands,2023,12
3326,STR,4.0,MEDIUM,Qatar,2023,17
3327,STR,4.0,MEDIUM,Saudi Arabia,2021,25
3328,STR,4.0,SOFT,Bahrain,2022,9
3329,STR,4.0,SOFT,Singapore,2019,7
3330,STR,4.0,SOFT,Spain,2022,18
3331,STR,5.0,HARD,Monaco,2022,23
3332,STR,5.0,MEDIUM,Austria,2023,16
3333,STR,5.0,SOFT,Brazil,2023,18
3334,STR,5.0,SOFT,Netherlands,2023,24
3335,TSU,1.0,HARD,Austria,2022,3
3336,TSU,1.0,HARD,Belgium,2022,12
3337,TSU,1.0,HARD,Miami,2023,34
3338,TSU,1.0,HARD,Monaco,2021,33
3339,TSU,1.0,HARD,Qatar,2022,3
3340,TSU,1.0,MEDIUM,Abu Dhabi,2021,22
3341,TSU,1.0,MEDIUM,Abu Dhabi,2022,12
3342,TSU,1.0,MEDIUM,Abu Dhabi,2023,21
3343,TSU,1.0,MEDIUM,Austin,2022,9
3344,TSU,1.0,MEDIUM,Austin,2023,15
3345,TSU,1.0,MEDIUM,Australia,2022,4
3346,TSU,1.0,MEDIUM,Australia,2023,3
3347,TSU,1.0,MEDIUM,Azerbaijan,2022,7
3348,TSU,1.0,MEDIUM,Azerbaijan,2023,6
3349,TSU,1.0,MEDIUM,Bahrain,2021,9
3350,TSU,1.0,MEDIUM,Belgium,2023,6
3351,TSU,1.0,MEDIUM,Brazil,2022,11
3352,TSU,1.0,MEDIUM,Canada,2022,6
3353,TSU,1.0,MEDIUM,China,2022,6
3354,TSU,1.0,MEDIUM,Mexico,2023,6
3355,TSU,1.0,MEDIUM,Miami,2022,8
3356,TSU,1.0,MEDIUM,Monaco,2023,48
3357,TSU,1.0,MEDIUM,Monza,2022,16
3358,TSU,1.0,MEDIUM,Saudi Arabia,2021,6
3359,TSU,1.0,MEDIUM,Saudi Arabia,2023,15
3360,TSU,1.0,SOFT,Austin,2021,7
3361,TSU,1.0,SOFT,Austria,2021,18
3362,TSU,1.0,SOFT,Azerbaijan,2021,8
3363,TSU,1.0,SOFT,Bahrain,2022,9
3364,TSU,1.0,SOFT,Bahrain,2023,2
3365,TSU,1.0,SOFT,Great Britain,2023,13
3366,TSU,1.0,SOFT,Hungary,2022,9
3367,TSU,1.0,SOFT,Hungary,2023,4
3368,TSU,1.0,SOFT,Japan,2023,4
3369,TSU,1.0,SOFT,Mexico,2022,26
3370,TSU,1.0,SOFT,Spain,2022,2
3371,TSU,1.0,SOFT,Spain,2023,6
3372,TSU,2.0,HARD,Abu Dhabi,2021,24
3373,TSU,2.0,HARD,Abu Dhabi,2022,23
3374,TSU,2.0,HARD,Abu Dhabi,2023,35
3375,TSU,2.0,HARD,Austin,2021,21
3376,TSU,2.0,HARD,Austin,2023,16
3377,TSU,2.0,HARD,Australia,2022,29
3378,TSU,2.0,HARD,Australia,2023,40
3379,TSU,2.0,HARD,Austria,2021,43
3380,TSU,2.0,HARD,Azerbaijan,2021,30
3381,TSU,2.0,HARD,Azerbaijan,2022,26
3382,TSU,2.0,HARD,Azerbaijan,2023,37
3383,TSU,2.0,HARD,Bahrain,2021,16
3384,TSU,2.0,HARD,Bahrain,2023,14
3385,TSU,2.0,HARD,Canada,2022,34
3386,TSU,2.0,HARD,China,2022,34
3387,TSU,2.0,HARD,Great Britain,2023,16
3388,TSU,2.0,HARD,Hungary,2023,31
3389,TSU,2.0,HARD,Mexico,2023,22
3390,TSU,2.0,HARD,Miami,2022,27
3391,TSU,2.0,HARD,Monza,2022,26
3392,TSU,2.0,HARD,Saudi Arabia,2023,30
3393,TSU,2.0,HARD,Spain,2023,21
3394,TSU,2.0,MEDIUM,Austin,2022,14
3395,TSU,2.0,MEDIUM,Bahrain,2022,12
3396,TSU,2.0,MEDIUM,Belgium,2022,10
3397,TSU,2.0,MEDIUM,Belgium,2023,8
3398,TSU,2.0,MEDIUM,Great Britain,2021,19
3399,TSU,2.0,MEDIUM,Hungary,2022,17
3400,TSU,2.0,MEDIUM,Imola,2022,40
3401,TSU,2.0,MEDIUM,Japan,2023,15
3402,TSU,2.0,MEDIUM,Mexico,2022,19
3403,TSU,2.0,MEDIUM,Miami,2023,20
3404,TSU,2.0,MEDIUM,Qatar,2021,3
3405,TSU,2.0,MEDIUM,Qatar,2023,9
3406,TSU,2.0,MEDIUM,Spain,2022,18
3407,TSU,2.0,SOFT,Brazil,2022,18
3408,TSU,2.0,SOFT,Great Britain,2022,14
3409,TSU,2.0,SOFT,Monaco,2021,12
3410,TSU,3.0,HARD,Austin,2021,22
3411,TSU,3.0,HARD,Austin,2022,22
3412,TSU,3.0,HARD,Austria,2022,33
3413,TSU,3.0,HARD,Austria,2023,2
3414,TSU,3.0,HARD,Bahrain,2021,22
3415,TSU,3.0,HARD,Bahrain,2023,12
3416,TSU,3.0,HARD,Canada,2023,59
3417,TSU,3.0,HARD,China,2023,59
3418,TSU,3.0,HARD,Great Britain,2021,21
3419,TSU,3.0,HARD,Great Britain,2022,16
3420,TSU,3.0,HARD,Japan,2023,21
3421,TSU,3.0,HARD,Mexico,2023,34
3422,TSU,3.0,HARD,Qatar,2021,18
3423,TSU,3.0,HARD,Qatar,2022,33
3424,TSU,3.0,HARD,Qatar,2023,16
3425,TSU,3.0,MEDIUM,Austin,2023,19
3426,TSU,3.0,MEDIUM,Belgium,2022,13
3427,TSU,3.0,MEDIUM,Hungary,2023,23
3428,TSU,3.0,MEDIUM,Saudi Arabia,2021,5
3429,TSU,3.0,MEDIUM,Spain,2023,31
3430,TSU,3.0,SOFT,Abu Dhabi,2021,1
3431,TSU,3.0,SOFT,Abu Dhabi,2022,19
3432,TSU,3.0,SOFT,Azerbaijan,2022,11
3433,TSU,3.0,SOFT,Bahrain,2022,14
3434,TSU,3.0,SOFT,Belgium,2023,19
3435,TSU,3.0,SOFT,Brazil,2022,10
3436,TSU,3.0,SOFT,Brazil,2023,20
3437,TSU,3.0,SOFT,Great Britain,2023,14
3438,TSU,3.0,SOFT,Hungary,2022,16
3439,TSU,3.0,SOFT,Miami,2022,13
3440,TSU,3.0,SOFT,Netherlands,2023,40
3441,TSU,3.0,SOFT,Spain,2022,18
3442,TSU,4.0,HARD,Austria,2023,17
3443,TSU,4.0,HARD,Hungary,2021,40
3444,TSU,4.0,HARD,Qatar,2023,14
3445,TSU,4.0,HARD,Saudi Arabia,2021,17
3446,TSU,4.0,MEDIUM,Brazil,2022,11
3447,TSU,4.0,MEDIUM,Brazil,2023,27
3448,TSU,4.0,MEDIUM,Monaco,2022,14
3449,TSU,4.0,SOFT,Austin,2023,1
3450,TSU,4.0,SOFT,Azerbaijan,2021,1
3451,TSU,4.0,SOFT,Bahrain,2022,7
3452,TSU,4.0,SOFT,Bahrain,2023,16
3453,TSU,4.0,SOFT,Great Britain,2022,12
3454,TSU,4.0,SOFT,Hungary,2022,9
3455,TSU,4.0,SOFT,Imola,2021,27
3456,TSU,4.0,SOFT,Spain,2022,12
3457,TSU,5.0,HARD,Brazil,2021,4
3458,TSU,5.0,MEDIUM,Austria,2023,23
3459,TSU,5.0,SOFT,Brazil,2023,15
3460,TSU,5.0,SOFT,Monaco,2022,5
3461,TSU,6.0,HARD,Brazil,2021,23
3462,VER,1.0,HARD,Canada,2019,44
3463,VER,1.0,HARD,Miami,2023,44
3464,VER,1.0,HARD,Singapore,2023,34
3465,VER,1.0,MEDIUM,Abu Dhabi,2019,24
3466,VER,1.0,MEDIUM,Abu Dhabi,2020,9
3467,VER,1.0,MEDIUM,Abu Dhabi,2022,20
3468,VER,1.0,MEDIUM,Abu Dhabi,2023,16
3469,VER,1.0,MEDIUM,Austin,2019,13
3470,VER,1.0,MEDIUM,Austin,2021,10
3471,VER,1.0,MEDIUM,Austin,2022,13
3472,VER,1.0,MEDIUM,Austin,2023,15
3473,VER,1.0,MEDIUM,Australia,2022,12
3474,VER,1.0,MEDIUM,Australia,2023,3
3475,VER,1.0,MEDIUM,Austria,2019,29
3476,VER,1.0,MEDIUM,Austria,2020,8
3477,VER,1.0,MEDIUM,Austria,2021,27
3478,VER,1.0,MEDIUM,Austria,2022,11
3479,VER,1.0,MEDIUM,Azerbaijan,2022,15
3480,VER,1.0,MEDIUM,Azerbaijan,2023,9
3481,VER,1.0,MEDIUM,Bahrain,2021,11
3482,VER,1.0,MEDIUM,Belgium,2020,10
3483,VER,1.0,MEDIUM,Brazil,2021,4
3484,VER,1.0,MEDIUM,Canada,2022,7
3485,VER,1.0,MEDIUM,Canada,2023,9
3486,VER,1.0,MEDIUM,China,2019,14
3487,VER,1.0,MEDIUM,China,2022,7
3488,VER,1.0,MEDIUM,China,2023,9
3489,VER,1.0,MEDIUM,Great Britain,2019,12
3490,VER,1.0,MEDIUM,Great Britain,2020,7
3491,VER,1.0,MEDIUM,Great Britain,2023,31
3492,VER,1.0,MEDIUM,Hungary,2019,22
3493,VER,1.0,MEDIUM,Hungary,2023,21
3494,VER,1.0,MEDIUM,Imola,2023,20
3495,VER,1.0,MEDIUM,Japan,2023,10
3496,VER,1.0,MEDIUM,Mexico,2019,1
3497,VER,1.0,MEDIUM,Mexico,2021,28
3498,VER,1.0,MEDIUM,Mexico,2023,18
3499,VER,1.0,MEDIUM,Miami,2022,25
3500,VER,1.0,MEDIUM,Monaco,2023,50
3501,VER,1.0,MEDIUM,Monza,2021,21
3502,VER,1.0,MEDIUM,Monza,2023,20
3503,VER,1.0,MEDIUM,Qatar,2021,11
3504,VER,1.0,MEDIUM,Qatar,2022,11
3505,VER,1.0,MEDIUM,Qatar,2023,11
3506,VER,1.0,MEDIUM,Saudi Arabia,2021,9
3507,VER,1.0,MEDIUM,Saudi Arabia,2022,14
3508,VER,1.0,MEDIUM,Saudi Arabia,2023,16
3509,VER,1.0,MEDIUM,Spain,2023,24
3510,VER,1.0,SOFT,Abu Dhabi,2021,12
3511,VER,1.0,SOFT,Australia,2019,23
3512,VER,1.0,SOFT,Azerbaijan,2019,12
3513,VER,1.0,SOFT,Azerbaijan,2021,11
3514,VER,1.0,SOFT,Bahrain,2019,9
3515,VER,1.0,SOFT,Bahrain,2022,13
3516,VER,1.0,SOFT,Bahrain,2023,13
3517,VER,1.0,SOFT,Belgium,2022,10
3518,VER,1.0,SOFT,Belgium,2023,12
3519,VER,1.0,SOFT,Brazil,2019,19
3520,VER,1.0,SOFT,Hungary,2022,12
3521,VER,1.0,SOFT,Japan,2019,2
3522,VER,1.0,SOFT,Mexico,2022,24
3523,VER,1.0,SOFT,Monaco,2019,9
3524,VER,1.0,SOFT,Monaco,2020,18
3525,VER,1.0,SOFT,Monaco,2021,32
3526,VER,1.0,SOFT,Monza,2020,18
3527,VER,1.0,SOFT,Monza,2022,23
3528,VER,1.0,SOFT,Singapore,2019,11
3529,VER,1.0,SOFT,Spain,2019,18
3530,VER,1.0,SOFT,Spain,2020,5
3531,VER,1.0,SOFT,Spain,2021,18
3532,VER,1.0,SOFT,Spain,2022,11
3533,VER,2.0,HARD,Abu Dhabi,2019,29
3534,VER,2.0,HARD,Abu Dhabi,2020,42
3535,VER,2.0,HARD,Abu Dhabi,2021,21
3536,VER,2.0,HARD,Abu Dhabi,2022,37
3537,VER,2.0,HARD,Abu Dhabi,2023,26
3538,VER,2.0,HARD,Austin,2019,20
3539,VER,2.0,HARD,Austin,2021,17
3540,VER,2.0,HARD,Austin,2022,13
3541,VER,2.0,HARD,Australia,2022,14
3542,VER,2.0,HARD,Australia,2023,41
3543,VER,2.0,HARD,Austria,2019,39
3544,VER,2.0,HARD,Austria,2021,41
3545,VER,2.0,HARD,Azerbaijan,2021,27
3546,VER,2.0,HARD,Azerbaijan,2022,13
3547,VER,2.0,HARD,Azerbaijan,2023,38
3548,VER,2.0,HARD,Belgium,2020,30
3549,VER,2.0,HARD,Canada,2022,31
3550,VER,2.0,HARD,Canada,2023,25
3551,VER,2.0,HARD,China,2019,15
3552,VER,2.0,HARD,China,2022,31
3553,VER,2.0,HARD,China,2023,25
3554,VER,2.0,HARD,Great Britain,2020,32
3555,VER,2.0,HARD,Hungary,2019,40
3556,VER,2.0,HARD,Hungary,2023,26
3557,VER,2.0,HARD,Imola,2023,30
3558,VER,2.0,HARD,Mexico,2019,64
3559,VER,2.0,HARD,Mexico,2021,37
3560,VER,2.0,HARD,Mexico,2023,12
3561,VER,2.0,HARD,Miami,2022,24
3562,VER,2.0,HARD,Monaco,2019,62
3563,VER,2.0,HARD,Monaco,2021,43
3564,VER,2.0,HARD,Monza,2021,1
3565,VER,2.0,HARD,Monza,2023,30
3566,VER,2.0,HARD,Qatar,2021,22
3567,VER,2.0,HARD,Saudi Arabia,2022,27
3568,VER,2.0,HARD,Saudi Arabia,2023,30
3569,VER,2.0,HARD,Singapore,2019,30
3570,VER,2.0,HARD,Spain,2023,24
3571,VER,2.0,MEDIUM,Austin,2023,18
3572,VER,2.0,MEDIUM,Australia,2019,32
3573,VER,2.0,MEDIUM,Austria,2023,17
3574,VER,2.0,MEDIUM,Azerbaijan,2019,34
3575,VER,2.0,MEDIUM,Bahrain,2019,19
3576,VER,2.0,MEDIUM,Bahrain,2020,12
3577,VER,2.0,MEDIUM,Bahrain,2021,21
3578,VER,2.0,MEDIUM,Belgium,2022,13
3579,VER,2.0,MEDIUM,Belgium,2023,11
3580,VER,2.0,MEDIUM,Brazil,2022,14
3581,VER,2.0,MEDIUM,Canada,2019,21
3582,VER,2.0,MEDIUM,Great Britain,2019,5
3583,VER,2.0,MEDIUM,Great Britain,2022,9
3584,VER,2.0,MEDIUM,Hungary,2020,11
3585,VER,2.0,MEDIUM,Hungary,2022,21
3586,VER,2.0,MEDIUM,Imola,2022,29
3587,VER,2.0,MEDIUM,Japan,2023,20
3588,VER,2.0,MEDIUM,Mexico,2022,43
3589,VER,2.0,MEDIUM,Miami,2023,11
3590,VER,2.0,MEDIUM,Monaco,2020,1
3591,VER,2.0,MEDIUM,Monza,2020,1
3592,VER,2.0,MEDIUM,Monza,2022,21
3593,VER,2.0,MEDIUM,Qatar,2023,15
3594,VER,2.0,MEDIUM,Singapore,2023,18
3595,VER,2.0,MEDIUM,Spain,2020,16
3596,VER,2.0,MEDIUM,Spain,2021,34
3597,VER,2.0,MEDIUM,Spain,2022,13
3598,VER,2.0,SOFT,Bahrain,2022,14
3599,VER,2.0,SOFT,Bahrain,2023,20
3600,VER,2.0,SOFT,Brazil,2019,21
3601,VER,2.0,SOFT,Great Britain,2023,14
3602,VER,2.0,SOFT,Monza,2019,24
3603,VER,2.0,SOFT,Spain,2019,21
3604,VER,3.0,HARD,Abu Dhabi,2021,15
3605,VER,3.0,HARD,Abu Dhabi,2023,14
3606,VER,3.0,HARD,Austin,2021,26
3607,VER,3.0,HARD,Austin,2023,20
3608,VER,3.0,HARD,Austria,2022,21
3609,VER,3.0,HARD,Austria,2023,23
3610,VER,3.0,HARD,Azerbaijan,2022,16
3611,VER,3.0,HARD,Bahrain,2020,13
3612,VER,3.0,HARD,Bahrain,2021,16
3613,VER,3.0,HARD,Bahrain,2023,18
3614,VER,3.0,HARD,Canada,2022,21
3615,VER,3.0,HARD,China,2022,21
3616,VER,3.0,HARD,Great Britain,2019,27
3617,VER,3.0,HARD,Hungary,2020,33
3618,VER,3.0,HARD,Japan,2023,15
3619,VER,3.0,HARD,Qatar,2022,21
3620,VER,3.0,HARD,Qatar,2023,15
3621,VER,3.0,MEDIUM,Austin,2019,21
3622,VER,3.0,MEDIUM,Austin,2022,20
3623,VER,3.0,MEDIUM,Bahrain,2019,21
3624,VER,3.0,MEDIUM,Bahrain,2022,12
3625,VER,3.0,MEDIUM,Belgium,2022,13
3626,VER,3.0,MEDIUM,Brazil,2019,8
3627,VER,3.0,MEDIUM,Brazil,2021,14
3628,VER,3.0,MEDIUM,Canada,2023,28
3629,VER,3.0,MEDIUM,China,2019,21
3630,VER,3.0,MEDIUM,China,2023,28
3631,VER,3.0,MEDIUM,Great Britain,2022,10
3632,VER,3.0,MEDIUM,Hungary,2022,28
3633,VER,3.0,MEDIUM,Hungary,2023,18
3634,VER,3.0,MEDIUM,Imola,2021,28
3635,VER,3.0,MEDIUM,Monaco,2020,1
3636,VER,3.0,MEDIUM,Monza,2019,24
3637,VER,3.0,MEDIUM,Monza,2020,1
3638,VER,3.0,MEDIUM,Qatar,2021,12
3639,VER,3.0,MEDIUM,Saudi Arabia,2021,24
3640,VER,3.0,MEDIUM,Spain,2019,15
3641,VER,3.0,MEDIUM,Spain,2020,24
3642,VER,3.0,SOFT,Belgium,2023,13
3643,VER,3.0,SOFT,Brazil,2022,23
3644,VER,3.0,SOFT,Brazil,2023,22
3645,VER,3.0,SOFT,Great Britain,2020,1
3646,VER,3.0,SOFT,Hungary,2019,2
3647,VER,3.0,SOFT,Imola,2022,11
3648,VER,3.0,SOFT,Netherlands,2023,31
3649,VER,3.0,SOFT,Singapore,2022,18
3650,VER,3.0,SOFT,Spain,2021,5
3651,VER,3.0,SOFT,Spain,2022,14
3652,VER,3.0,SOFT,Spain,2023,13
3653,VER,4.0,HARD,Bahrain,2020,11
3654,VER,4.0,HARD,Brazil,2021,9
3655,VER,4.0,HARD,Great Britain,2022,14
3656,VER,4.0,HARD,Mexico,2023,35
