LapNumber,GP,Year,TrackStatus,Label
42,Abu Dhabi,2021,1,Green flag
43,Abu Dhabi,2021,1,Green flag
44,Abu Dhabi,2021,1,Green flag
45,Abu Dhabi,2021,1,Green flag
46,Abu Dhabi,2021,1,Green flag
47,Abu Dhabi,2021,1,Green flag
48,Abu Dhabi,2021,1,Green flag
49,Abu Dhabi,2021,1,Green flag
50,Abu Dhabi,2021,1,Green flag
51,Abu Dhabi,2021,1,Green flag
52,Abu Dhabi,2021,24,Safety Car
53,Abu Dhabi,2021,4,Safety Car
54,Abu Dhabi,2021,4,Safety Car
55,Abu Dhabi,2021,4,Safety Car
56,Abu Dhabi,2021,4,Safety Car
57,Abu Dhabi,2021,4,Safety Car
58,Abu Dhabi,2021,1,Green flag
1,Monza,2021,267,Virtual Safety Car
2,Monza,2021,1,Green flag
3,Monza,2021,1,Green flag
4,Monza,2021,1,Green flag
5,Monza,2021,1,Green flag
6,Monza,2021,1,Green flag
7,Monza,2021,1,Green flag
8,Monza,2021,1,Green flag
9,Monza,2021,1,Green flag
10,Monza,2021,1,Green flag
11,Monza,2021,1,Green flag
12,Monza,2021,1,Green flag
13,Monza,2021,1,Green flag
14,Monza,2021,1,Green flag
15,Monza,2021,1,Green flag
16,Monza,2021,1,Green flag
17,Monza,2021,1,Green flag
18,Monza,2021,1,Green flag
19,Monza,2021,1,Green flag
20,Monza,2021,1,Green flag
21,Monza,2021,1,Green flag
22,Monza,2021,1,Green flag
23,Monza,2021,1,Green flag
24,Monza,2021,1,Green flag
25,Monza,2021,1,Green flag
26,Monza,2021,24,Safety Car
27,Monza,2021,4,Safety Car
28,Monza,2021,4,Safety Car
29,Monza,2021,4,Safety Car
30,Monza,2021,4,Safety Car
31,Monza,2021,1,Green flag
32,Monza,2021,2,Yellow flag
33,Monza,2021,1,Green flag
34,Monza,2021,1,Green flag
35,Monza,2021,1,Green flag
36,Monza,2021,1,Green flag
37,Monza,2021,1,Green flag
38,Monza,2021,1,Green flag
39,Monza,2021,1,Green flag
40,Monza,2021,1,Green flag
41,Monza,2021,2,Yellow flag
42,Monza,2021,1,Green flag
43,Monza,2021,2,Yellow flag
44,Monza,2021,267,Virtual Safety Car
45,Monza,2021,1,Green flag
46,Monza,2021,1,Green flag
47,Monza,2021,1,Green flag
48,Monza,2021,1,Green flag
49,Monza,2021,1,Green flag
50,Monza,2021,1,Green flag
51,Monza,2021,1,Green flag
52,Monza,2021,1,Green flag
53,Monza,2021,1,Green flag
0,Monza,2021,26,Virtual Safety Car
1,Qatar,2021,1,Green flag
2,Qatar,2021,1,Green flag
3,Qatar,2021,1,Green flag
4,Qatar,2021,1,Green flag
5,Qatar,2021,1,Green flag
6,Qatar,2021,1,Green flag
7,Qatar,2021,1,Green flag
8,Qatar,2021,1,Green flag
9,Qatar,2021,1,Green flag
10,Qatar,2021,1,Green flag
11,Qatar,2021,1,Green flag
12,Qatar,2021,1,Green flag
13,Qatar,2021,1,Green flag
14,Qatar,2021,1,Green flag
15,Qatar,2021,1,Green flag
16,Qatar,2021,1,Green flag
17,Qatar,2021,1,Green flag
18,Qatar,2021,1,Green flag
19,Qatar,2021,1,Green flag
20,Qatar,2021,1,Green flag
21,Qatar,2021,1,Green flag
22,Qatar,2021,1,Green flag
23,Qatar,2021,1,Green flag
24,Qatar,2021,1,Green flag
25,Qatar,2021,1,Green flag
26,Qatar,2021,1,Green flag
27,Qatar,2021,1,Green flag
28,Qatar,2021,1,Green flag
29,Qatar,2021,1,Green flag
30,Qatar,2021,1,Green flag
31,Qatar,2021,1,Green flag
32,Qatar,2021,1,Green flag
33,Qatar,2021,2,Yellow flag
34,Qatar,2021,1,Green flag
35,Qatar,2021,1,Green flag
36,Qatar,2021,1,Green flag
37,Qatar,2021,1,Green flag
38,Qatar,2021,1,Green flag
39,Qatar,2021,1,Green flag
40,Qatar,2021,1,Green flag
41,Qatar,2021,1,Green flag
42,Qatar,2021,1,Green flag
43,Qatar,2021,1,Green flag
44,Qatar,2021,1,Green flag
45,Qatar,2021,1,Green flag
46,Qatar,2021,1,Green flag
47,Qatar,2021,1,Green flag
48,Qatar,2021,1,Green flag
49,Qatar,2021,1,Green flag
50,Qatar,2021,2,Yellow flag
51,Qatar,2021,2,Yellow flag
52,Qatar,2021,1,Green flag
53,Qatar,2021,1,Green flag
54,Qatar,2021,6,Virtual Safety Car
55,Qatar,2021,67,Virtual Safety Car
56,Qatar,2021,1,Green flag
57,Qatar,2021,1,Green flag
1,Saudi Arabia,2021,1,Green flag
2,Saudi Arabia,2021,1,Green flag
3,Saudi Arabia,2021,1,Green flag
4,Saudi Arabia,2021,1,Green flag
5,Saudi Arabia,2021,1,Green flag
6,Saudi Arabia,2021,1,Green flag
7,Saudi Arabia,2021,1,Green flag
8,Saudi Arabia,2021,1,Green flag
9,Saudi Arabia,2021,2,Yellow flag
10,Saudi Arabia,2021,24,Safety Car
11,Saudi Arabia,2021,4,Safety Car
12,Saudi Arabia,2021,4,Safety Car
13,Saudi Arabia,2021,45,Safety Car
14,Saudi Arabia,2021,1,Green flag
15,Saudi Arabia,2021,25,Red Flag
16,Saudi Arabia,2021,1,Green flag
17,Saudi Arabia,2021,1,Green flag
18,Saudi Arabia,2021,1,Green flag
19,Saudi Arabia,2021,1,Green flag
20,Saudi Arabia,2021,1,Green flag
21,Saudi Arabia,2021,1,Green flag
22,Saudi Arabia,2021,1,Green flag
23,Saudi Arabia,2021,26,Virtual Safety Car
24,Saudi Arabia,2021,67,Virtual Safety Car
25,Saudi Arabia,2021,1,Green flag
26,Saudi Arabia,2021,1,Green flag
27,Saudi Arabia,2021,6,Virtual Safety Car
28,Saudi Arabia,2021,67,Virtual Safety Car
29,Saudi Arabia,2021,6,Virtual Safety Car
30,Saudi Arabia,2021,6,Virtual Safety Car
31,Saudi Arabia,2021,6,Virtual Safety Car
32,Saudi Arabia,2021,67,Virtual Safety Car
33,Saudi Arabia,2021,1,Green flag
34,Saudi Arabia,2021,1,Green flag
35,Saudi Arabia,2021,6,Virtual Safety Car
36,Saudi Arabia,2021,67,Virtual Safety Car
37,Saudi Arabia,2021,1,Green flag
38,Saudi Arabia,2021,1,Green flag
39,Saudi Arabia,2021,1,Green flag
40,Saudi Arabia,2021,1,Green flag
41,Saudi Arabia,2021,1,Green flag
42,Saudi Arabia,2021,1,Green flag
43,Saudi Arabia,2021,1,Green flag
44,Saudi Arabia,2021,1,Green flag
45,Saudi Arabia,2021,1,Green flag
46,Saudi Arabia,2021,1,Green flag
47,Saudi Arabia,2021,1,Green flag
48,Saudi Arabia,2021,1,Green flag
49,Saudi Arabia,2021,1,Green flag
50,Saudi Arabia,2021,1,Green flag
1,Bahrain,2022,1,Green flag
2,Bahrain,2022,1,Green flag
3,Bahrain,2022,1,Green flag
4,Bahrain,2022,1,Green flag
5,Bahrain,2022,1,Green flag
6,Bahrain,2022,1,Green flag
7,Bahrain,2022,1,Green flag
8,Bahrain,2022,1,Green flag
9,Bahrain,2022,1,Green flag
10,Bahrain,2022,1,Green flag
11,Bahrain,2022,1,Green flag
12,Bahrain,2022,1,Green flag
13,Bahrain,2022,1,Green flag
14,Bahrain,2022,1,Green flag
15,Bahrain,2022,2,Yellow flag
16,Bahrain,2022,1,Green flag
17,Bahrain,2022,1,Green flag
18,Bahrain,2022,1,Green flag
19,Bahrain,2022,1,Green flag
20,Bahrain,2022,1,Green flag
21,Bahrain,2022,1,Green flag
22,Bahrain,2022,1,Green flag
23,Bahrain,2022,1,Green flag
24,Bahrain,2022,1,Green flag
25,Bahrain,2022,1,Green flag
26,Bahrain,2022,1,Green flag
27,Bahrain,2022,1,Green flag
28,Bahrain,2022,1,Green flag
29,Bahrain,2022,1,Green flag
30,Bahrain,2022,1,Green flag
31,Bahrain,2022,1,Green flag
32,Bahrain,2022,1,Green flag
33,Bahrain,2022,1,Green flag
34,Bahrain,2022,1,Green flag
35,Bahrain,2022,1,Green flag
36,Bahrain,2022,1,Green flag
37,Bahrain,2022,1,Green flag
38,Bahrain,2022,1,Green flag
39,Bahrain,2022,1,Green flag
40,Bahrain,2022,1,Green flag
41,Bahrain,2022,1,Green flag
42,Bahrain,2022,1,Green flag
43,Bahrain,2022,1,Green flag
44,Bahrain,2022,1,Green flag
45,Bahrain,2022,1,Green flag
46,Bahrain,2022,64,Safety Car
47,Bahrain,2022,4,Safety Car
48,Bahrain,2022,4,Safety Car
49,Bahrain,2022,4,Safety Car
50,Bahrain,2022,4,Safety Car
51,Bahrain,2022,1,Green flag
52,Bahrain,2022,1,Green flag
53,Bahrain,2022,1,Green flag
54,Bahrain,2022,1,Green flag
55,Bahrain,2022,1,Green flag
56,Bahrain,2022,1,Green flag
57,Bahrain,2022,,Unknown
1,China,2022,1,Green flag
2,China,2022,1,Green flag
3,China,2022,1,Green flag
4,China,2022,1,Green flag
5,China,2022,1,Green flag
6,China,2022,1,Green flag
7,China,2022,1,Green flag
8,China,2022,1,Green flag
9,China,2022,26,Virtual Safety Car
10,China,2022,67,Virtual Safety Car
11,China,2022,1,Green flag
12,China,2022,1,Green flag
13,China,2022,1,Green flag
14,China,2022,1,Green flag
15,China,2022,1,Green flag
16,China,2022,1,Green flag
17,China,2022,1,Green flag
18,China,2022,1,Green flag
19,China,2022,2,Yellow flag
20,China,2022,267,Virtual Safety Car
21,China,2022,7,Unknown
22,China,2022,1,Green flag
23,China,2022,1,Green flag
24,China,2022,1,Green flag
25,China,2022,1,Green flag
26,China,2022,1,Green flag
27,China,2022,1,Green flag
28,China,2022,1,Green flag
29,China,2022,1,Green flag
30,China,2022,1,Green flag
31,China,2022,1,Green flag
32,China,2022,1,Green flag
33,China,2022,1,Green flag
34,China,2022,1,Green flag
35,China,2022,1,Green flag
36,China,2022,1,Green flag
37,China,2022,1,Green flag
38,China,2022,1,Green flag
39,China,2022,1,Green flag
40,China,2022,1,Green flag
41,China,2022,1,Green flag
42,China,2022,1,Green flag
43,China,2022,1,Green flag
44,China,2022,1,Green flag
45,China,2022,1,Green flag
46,China,2022,1,Green flag
47,China,2022,1,Green flag
48,China,2022,1,Green flag
49,China,2022,24,Safety Car
50,China,2022,4,Safety Car
51,China,2022,4,Safety Car
52,China,2022,4,Safety Car
53,China,2022,4,Safety Car
54,China,2022,4,Safety Car
55,China,2022,1,Green flag
56,China,2022,1,Green flag
57,China,2022,1,Green flag
58,China,2022,1,Green flag
59,China,2022,1,Green flag
60,China,2022,1,Green flag
61,China,2022,1,Green flag
62,China,2022,1,Green flag
63,China,2022,1,Green flag
64,China,2022,1,Green flag
65,China,2022,1,Green flag
66,China,2022,1,Green flag
67,China,2022,1,Green flag
68,China,2022,1,Green flag
69,China,2022,1,Green flag
70,China,2022,1,Green flag
1,Australia,2022,1,Green flag
2,Australia,2022,2,Yellow flag
3,Australia,2022,264,Safety Car
4,Australia,2022,4,Safety Car
5,Australia,2022,4,Safety Car
6,Australia,2022,4,Safety Car
7,Australia,2022,1,Green flag
8,Australia,2022,1,Green flag
9,Australia,2022,1,Green flag
10,Australia,2022,1,Green flag
11,Australia,2022,1,Green flag
12,Australia,2022,1,Green flag
13,Australia,2022,1,Green flag
14,Australia,2022,1,Green flag
15,Australia,2022,1,Green flag
16,Australia,2022,1,Green flag
17,Australia,2022,1,Green flag
18,Australia,2022,1,Green flag
19,Australia,2022,1,Green flag
20,Australia,2022,1,Green flag
21,Australia,2022,1,Green flag
22,Australia,2022,1,Green flag
23,Australia,2022,24,Safety Car
24,Australia,2022,4,Safety Car
25,Australia,2022,4,Safety Car
26,Australia,2022,4,Safety Car
27,Australia,2022,1,Green flag
28,Australia,2022,1,Green flag
29,Australia,2022,1,Green flag
30,Australia,2022,1,Green flag
31,Australia,2022,1,Green flag
32,Australia,2022,1,Green flag
33,Australia,2022,1,Green flag
34,Australia,2022,1,Green flag
35,Australia,2022,1,Green flag
36,Australia,2022,1,Green flag
37,Australia,2022,1,Green flag
38,Australia,2022,1,Green flag
39,Australia,2022,,Unknown
40,Australia,2022,67,Virtual Safety Car
41,Australia,2022,1,Green flag
42,Australia,2022,1,Green flag
43,Australia,2022,1,Green flag
44,Australia,2022,1,Green flag
45,Australia,2022,1,Green flag
46,Australia,2022,1,Green flag
47,Australia,2022,1,Green flag
48,Australia,2022,1,Green flag
49,Australia,2022,1,Green flag
50,Australia,2022,1,Green flag
51,Australia,2022,1,Green flag
52,Australia,2022,1,Green flag
53,Australia,2022,1,Green flag
54,Australia,2022,1,Green flag
55,Australia,2022,1,Green flag
56,Australia,2022,1,Green flag
57,Australia,2022,1,Green flag
58,Australia,2022,1,Green flag
1,Japan,2022,24,Safety Car
2,Japan,2022,45,Safety Car
3,Japan,2022,1,Green flag
4,Japan,2022,1,Green flag
5,Japan,2022,1,Green flag
6,Japan,2022,1,Green flag
7,Japan,2022,1,Green flag
8,Japan,2022,1,Green flag
9,Japan,2022,1,Green flag
10,Japan,2022,1,Green flag
11,Japan,2022,1,Green flag
12,Japan,2022,1,Green flag
13,Japan,2022,1,Green flag
14,Japan,2022,1,Green flag
15,Japan,2022,1,Green flag
16,Japan,2022,1,Green flag
17,Japan,2022,1,Green flag
18,Japan,2022,1,Green flag
19,Japan,2022,1,Green flag
20,Japan,2022,1,Green flag
21,Japan,2022,1,Green flag
22,Japan,2022,1,Green flag
23,Japan,2022,1,Green flag
24,Japan,2022,1,Green flag
25,Japan,2022,1,Green flag
26,Japan,2022,1,Green flag
27,Japan,2022,1,Green flag
28,Japan,2022,1,Green flag
29,Japan,2022,,Unknown
0,Japan,2022,24,Safety Car
1,Monaco,2022,2,Yellow flag
2,Monaco,2022,4,Safety Car
3,Monaco,2022,1,Green flag
4,Monaco,2022,1,Green flag
5,Monaco,2022,1,Green flag
6,Monaco,2022,2,Yellow flag
7,Monaco,2022,1,Green flag
8,Monaco,2022,1,Green flag
9,Monaco,2022,1,Green flag
10,Monaco,2022,2,Yellow flag
11,Monaco,2022,2,Yellow flag
12,Monaco,2022,1,Green flag
13,Monaco,2022,1,Green flag
14,Monaco,2022,1,Green flag
15,Monaco,2022,1,Green flag
16,Monaco,2022,1,Green flag
17,Monaco,2022,1,Green flag
18,Monaco,2022,2,Yellow flag
19,Monaco,2022,1,Green flag
20,Monaco,2022,1,Green flag
21,Monaco,2022,2,Yellow flag
22,Monaco,2022,1,Green flag
23,Monaco,2022,1,Green flag
24,Monaco,2022,1,Green flag
25,Monaco,2022,1,Green flag
26,Monaco,2022,26,Virtual Safety Car
27,Monaco,2022,64,Safety Car
28,Monaco,2022,4,Safety Car
29,Monaco,2022,4,Safety Car
30,Monaco,2022,45,Safety Car
31,Monaco,2022,1,Green flag
32,Monaco,2022,1,Green flag
33,Monaco,2022,1,Green flag
34,Monaco,2022,1,Green flag
35,Monaco,2022,1,Green flag
36,Monaco,2022,1,Green flag
37,Monaco,2022,1,Green flag
38,Monaco,2022,1,Green flag
39,Monaco,2022,1,Green flag
40,Monaco,2022,1,Green flag
41,Monaco,2022,1,Green flag
42,Monaco,2022,1,Green flag
43,Monaco,2022,1,Green flag
44,Monaco,2022,1,Green flag
45,Monaco,2022,1,Green flag
46,Monaco,2022,1,Green flag
47,Monaco,2022,1,Green flag
48,Monaco,2022,1,Green flag
49,Monaco,2022,1,Green flag
50,Monaco,2022,1,Green flag
51,Monaco,2022,1,Green flag
52,Monaco,2022,1,Green flag
53,Monaco,2022,1,Green flag
54,Monaco,2022,1,Green flag
55,Monaco,2022,1,Green flag
56,Monaco,2022,2,Yellow flag
57,Monaco,2022,2,Yellow flag
58,Monaco,2022,1,Green flag
59,Monaco,2022,1,Green flag
60,Monaco,2022,2,Yellow flag
61,Monaco,2022,1,Green flag
62,Monaco,2022,1,Green flag
63,Monaco,2022,1,Green flag
64,Monaco,2022,1,Green flag
1,Spain,2022,2,Yellow flag
2,Spain,2022,1,Green flag
3,Spain,2022,1,Green flag
4,Spain,2022,1,Green flag
5,Spain,2022,1,Green flag
6,Spain,2022,1,Green flag
7,Spain,2022,2,Yellow flag
8,Spain,2022,1,Green flag
9,Spain,2022,2,Yellow flag
10,Spain,2022,1,Green flag
11,Spain,2022,1,Green flag
12,Spain,2022,1,Green flag
13,Spain,2022,1,Green flag
14,Spain,2022,1,Green flag
15,Spain,2022,1,Green flag
16,Spain,2022,1,Green flag
17,Spain,2022,1,Green flag
18,Spain,2022,1,Green flag
19,Spain,2022,1,Green flag
20,Spain,2022,1,Green flag
21,Spain,2022,1,Green flag
22,Spain,2022,1,Green flag
23,Spain,2022,1,Green flag
24,Spain,2022,1,Green flag
25,Spain,2022,1,Green flag
26,Spain,2022,1,Green flag
27,Spain,2022,1,Green flag
28,Spain,2022,1,Green flag
29,Spain,2022,1,Green flag
30,Spain,2022,1,Green flag
31,Spain,2022,1,Green flag
32,Spain,2022,1,Green flag
33,Spain,2022,1,Green flag
34,Spain,2022,1,Green flag
35,Spain,2022,1,Green flag
36,Spain,2022,1,Green flag
37,Spain,2022,1,Green flag
38,Spain,2022,1,Green flag
39,Spain,2022,1,Green flag
40,Spain,2022,1,Green flag
41,Spain,2022,1,Green flag
42,Spain,2022,1,Green flag
43,Spain,2022,1,Green flag
44,Spain,2022,1,Green flag
45,Spain,2022,1,Green flag
46,Spain,2022,1,Green flag
47,Spain,2022,1,Green flag
48,Spain,2022,1,Green flag
49,Spain,2022,1,Green flag
50,Spain,2022,1,Green flag
51,Spain,2022,1,Green flag
52,Spain,2022,1,Green flag
53,Spain,2022,1,Green flag
54,Spain,2022,1,Green flag
55,Spain,2022,1,Green flag
56,Spain,2022,1,Green flag
57,Spain,2022,1,Green flag
58,Spain,2022,1,Green flag
59,Spain,2022,1,Green flag
60,Spain,2022,1,Green flag
61,Spain,2022,1,Green flag
62,Spain,2022,1,Green flag
63,Spain,2022,1,Green flag
64,Spain,2022,1,Green flag
65,Spain,2022,1,Green flag
66,Spain,2022,1,Green flag
1,Canada,2022,1,Green flag
2,Canada,2022,1,Green flag
3,Canada,2022,1,Green flag
4,Canada,2022,1,Green flag
5,Canada,2022,1,Green flag
6,Canada,2022,1,Green flag
7,Canada,2022,1,Green flag
8,Canada,2022,1,Green flag
9,Canada,2022,26,Virtual Safety Car
10,Canada,2022,67,Virtual Safety Car
11,Canada,2022,1,Green flag
12,Canada,2022,1,Green flag
13,Canada,2022,1,Green flag
14,Canada,2022,1,Green flag
15,Canada,2022,1,Green flag
16,Canada,2022,1,Green flag
17,Canada,2022,1,Green flag
18,Canada,2022,1,Green flag
19,Canada,2022,2,Yellow flag
20,Canada,2022,267,Virtual Safety Car
21,Canada,2022,7,Unknown
22,Canada,2022,1,Green flag
23,Canada,2022,1,Green flag
24,Canada,2022,1,Green flag
25,Canada,2022,1,Green flag
26,Canada,2022,1,Green flag
27,Canada,2022,1,Green flag
28,Canada,2022,1,Green flag
29,Canada,2022,1,Green flag
30,Canada,2022,1,Green flag
31,Canada,2022,1,Green flag
32,Canada,2022,1,Green flag
33,Canada,2022,1,Green flag
34,Canada,2022,1,Green flag
35,Canada,2022,1,Green flag
36,Canada,2022,1,Green flag
37,Canada,2022,1,Green flag
38,Canada,2022,1,Green flag
39,Canada,2022,1,Green flag
40,Canada,2022,1,Green flag
41,Canada,2022,1,Green flag
42,Canada,2022,1,Green flag
43,Canada,2022,1,Green flag
44,Canada,2022,1,Green flag
45,Canada,2022,1,Green flag
46,Canada,2022,1,Green flag
47,Canada,2022,1,Green flag
48,Canada,2022,1,Green flag
49,Canada,2022,24,Safety Car
50,Canada,2022,4,Safety Car
51,Canada,2022,4,Safety Car
52,Canada,2022,4,Safety Car
53,Canada,2022,4,Safety Car
54,Canada,2022,4,Safety Car
55,Canada,2022,1,Green flag
56,Canada,2022,1,Green flag
57,Canada,2022,1,Green flag
58,Canada,2022,1,Green flag
59,Canada,2022,1,Green flag
60,Canada,2022,1,Green flag
61,Canada,2022,1,Green flag
62,Canada,2022,1,Green flag
63,Canada,2022,1,Green flag
64,Canada,2022,1,Green flag
65,Canada,2022,1,Green flag
66,Canada,2022,1,Green flag
67,Canada,2022,1,Green flag
68,Canada,2022,1,Green flag
69,Canada,2022,1,Green flag
70,Canada,2022,1,Green flag
1,Imola,2022,24,Safety Car
2,Imola,2022,4,Safety Car
3,Imola,2022,4,Safety Car
4,Imola,2022,4,Safety Car
5,Imola,2022,1,Green flag
6,Imola,2022,1,Green flag
7,Imola,2022,1,Green flag
8,Imola,2022,1,Green flag
9,Imola,2022,1,Green flag
10,Imola,2022,1,Green flag
11,Imola,2022,1,Green flag
12,Imola,2022,1,Green flag
13,Imola,2022,1,Green flag
14,Imola,2022,1,Green flag
15,Imola,2022,1,Green flag
16,Imola,2022,1,Green flag
17,Imola,2022,1,Green flag
18,Imola,2022,1,Green flag
19,Imola,2022,1,Green flag
20,Imola,2022,1,Green flag
21,Imola,2022,1,Green flag
22,Imola,2022,1,Green flag
23,Imola,2022,1,Green flag
24,Imola,2022,1,Green flag
25,Imola,2022,2,Yellow flag
26,Imola,2022,1,Green flag
27,Imola,2022,1,Green flag
28,Imola,2022,1,Green flag
29,Imola,2022,1,Green flag
30,Imola,2022,1,Green flag
31,Imola,2022,1,Green flag
32,Imola,2022,1,Green flag
33,Imola,2022,1,Green flag
34,Imola,2022,1,Green flag
35,Imola,2022,1,Green flag
36,Imola,2022,1,Green flag
37,Imola,2022,1,Green flag
38,Imola,2022,1,Green flag
39,Imola,2022,1,Green flag
40,Imola,2022,1,Green flag
41,Imola,2022,1,Green flag
42,Imola,2022,1,Green flag
43,Imola,2022,1,Green flag
44,Imola,2022,1,Green flag
45,Imola,2022,1,Green flag
46,Imola,2022,1,Green flag
47,Imola,2022,1,Green flag
48,Imola,2022,1,Green flag
49,Imola,2022,1,Green flag
50,Imola,2022,1,Green flag
51,Imola,2022,1,Green flag
52,Imola,2022,1,Green flag
53,Imola,2022,2,Yellow flag
54,Imola,2022,2,Yellow flag
55,Imola,2022,1,Green flag
56,Imola,2022,1,Green flag
57,Imola,2022,1,Green flag
58,Imola,2022,1,Green flag
59,Imola,2022,1,Green flag
60,Imola,2022,1,Green flag
61,Imola,2022,1,Green flag
62,Imola,2022,1,Green flag
63,Imola,2022,1,Green flag
0,Imola,2022,24,Safety Car
1,Austria,2022,1,Green flag
2,Austria,2022,1,Green flag
3,Austria,2022,1,Green flag
4,Austria,2022,1,Green flag
5,Austria,2022,1,Green flag
6,Austria,2022,1,Green flag
7,Austria,2022,1,Green flag
8,Austria,2022,1,Green flag
9,Austria,2022,1,Green flag
10,Austria,2022,1,Green flag
11,Austria,2022,1,Green flag
12,Austria,2022,1,Green flag
13,Austria,2022,1,Green flag
14,Austria,2022,1,Green flag
15,Austria,2022,1,Green flag
16,Austria,2022,1,Green flag
17,Austria,2022,1,Green flag
18,Austria,2022,1,Green flag
19,Austria,2022,1,Green flag
20,Austria,2022,1,Green flag
21,Austria,2022,1,Green flag
22,Austria,2022,1,Green flag
23,Austria,2022,1,Green flag
24,Austria,2022,1,Green flag
25,Austria,2022,1,Green flag
26,Austria,2022,1,Green flag
27,Austria,2022,1,Green flag
28,Austria,2022,1,Green flag
29,Austria,2022,1,Green flag
30,Austria,2022,1,Green flag
31,Austria,2022,1,Green flag
32,Austria,2022,1,Green flag
33,Austria,2022,1,Green flag
34,Austria,2022,1,Green flag
35,Austria,2022,1,Green flag
36,Austria,2022,1,Green flag
37,Austria,2022,1,Green flag
38,Austria,2022,1,Green flag
39,Austria,2022,1,Green flag
40,Austria,2022,2,Yellow flag
41,Austria,2022,1,Green flag
42,Austria,2022,1,Green flag
43,Austria,2022,1,Green flag
44,Austria,2022,1,Green flag
45,Austria,2022,1,Green flag
46,Austria,2022,1,Green flag
47,Austria,2022,1,Green flag
48,Austria,2022,1,Green flag
49,Austria,2022,1,Green flag
50,Austria,2022,1,Green flag
51,Austria,2022,1,Green flag
52,Austria,2022,1,Green flag
53,Austria,2022,1,Green flag
54,Austria,2022,1,Green flag
55,Austria,2022,1,Green flag
56,Austria,2022,1,Green flag
57,Austria,2022,2,Yellow flag
58,Austria,2022,26,Virtual Safety Car
59,Austria,2022,67,Virtual Safety Car
60,Austria,2022,1,Green flag
61,Austria,2022,1,Green flag
62,Austria,2022,1,Green flag
63,Austria,2022,1,Green flag
64,Austria,2022,1,Green flag
65,Austria,2022,1,Green flag
66,Austria,2022,1,Green flag
67,Austria,2022,1,Green flag
68,Austria,2022,1,Green flag
69,Austria,2022,1,Green flag
70,Austria,2022,1,Green flag
71,Austria,2022,1,Green flag
1,Great Britain,2022,25,Red Flag
2,Great Britain,2022,1,Green flag
3,Great Britain,2022,1,Green flag
4,Great Britain,2022,1,Green flag
5,Great Britain,2022,1,Green flag
6,Great Britain,2022,1,Green flag
7,Great Britain,2022,1,Green flag
8,Great Britain,2022,1,Green flag
9,Great Britain,2022,1,Green flag
10,Great Britain,2022,1,Green flag
11,Great Britain,2022,2,Yellow flag
12,Great Britain,2022,1,Green flag
13,Great Britain,2022,1,Green flag
14,Great Britain,2022,1,Green flag
15,Great Britain,2022,1,Green flag
16,Great Britain,2022,1,Green flag
17,Great Britain,2022,1,Green flag
18,Great Britain,2022,1,Green flag
19,Great Britain,2022,1,Green flag
20,Great Britain,2022,1,Green flag
21,Great Britain,2022,1,Green flag
22,Great Britain,2022,1,Green flag
23,Great Britain,2022,1,Green flag
24,Great Britain,2022,1,Green flag
25,Great Britain,2022,1,Green flag
26,Great Britain,2022,1,Green flag
27,Great Britain,2022,1,Green flag
28,Great Britain,2022,1,Green flag
29,Great Britain,2022,1,Green flag
30,Great Britain,2022,1,Green flag
31,Great Britain,2022,1,Green flag
32,Great Britain,2022,1,Green flag
33,Great Britain,2022,1,Green flag
34,Great Britain,2022,1,Green flag
35,Great Britain,2022,1,Green flag
36,Great Britain,2022,1,Green flag
37,Great Britain,2022,1,Green flag
38,Great Britain,2022,24,Safety Car
39,Great Britain,2022,4,Safety Car
40,Great Britain,2022,4,Safety Car
41,Great Britain,2022,4,Safety Car
42,Great Britain,2022,4,Safety Car
43,Great Britain,2022,1,Green flag
44,Great Britain,2022,1,Green flag
45,Great Britain,2022,1,Green flag
46,Great Britain,2022,1,Green flag
47,Great Britain,2022,1,Green flag
48,Great Britain,2022,1,Green flag
49,Great Britain,2022,1,Green flag
50,Great Britain,2022,1,Green flag
51,Great Britain,2022,1,Green flag
52,Great Britain,2022,1,Green flag
0,Great Britain,2022,25,Red Flag
1,Hungary,2022,26,Virtual Safety Car
2,Hungary,2022,6,Virtual Safety Car
3,Hungary,2022,67,Virtual Safety Car
4,Hungary,2022,1,Green flag
5,Hungary,2022,1,Green flag
6,Hungary,2022,1,Green flag
7,Hungary,2022,1,Green flag
8,Hungary,2022,1,Green flag
9,Hungary,2022,1,Green flag
10,Hungary,2022,1,Green flag
11,Hungary,2022,1,Green flag
12,Hungary,2022,1,Green flag
13,Hungary,2022,1,Green flag
14,Hungary,2022,1,Green flag
15,Hungary,2022,1,Green flag
16,Hungary,2022,1,Green flag
17,Hungary,2022,1,Green flag
18,Hungary,2022,1,Green flag
19,Hungary,2022,1,Green flag
20,Hungary,2022,1,Green flag
21,Hungary,2022,1,Green flag
22,Hungary,2022,1,Green flag
23,Hungary,2022,1,Green flag
24,Hungary,2022,1,Green flag
25,Hungary,2022,1,Green flag
26,Hungary,2022,1,Green flag
27,Hungary,2022,1,Green flag
28,Hungary,2022,1,Green flag
29,Hungary,2022,1,Green flag
30,Hungary,2022,1,Green flag
31,Hungary,2022,1,Green flag
32,Hungary,2022,1,Green flag
33,Hungary,2022,1,Green flag
34,Hungary,2022,1,Green flag
35,Hungary,2022,2,Yellow flag
36,Hungary,2022,1,Green flag
37,Hungary,2022,1,Green flag
38,Hungary,2022,1,Green flag
39,Hungary,2022,1,Green flag
40,Hungary,2022,1,Green flag
